,1_NRAS,2_DNMT3A,2_SF3B1,2_IDH1,3_GATA2,4_KIT,5_NPM1,6_chr6,7_EZH2,9_JAK2,10_chr10,11_WT1,12_KRAS,12_PTPN11,13_FLT3,14_chr14,15_IDH2,16_chr16,17_TP53,17_SRSF2,18_chr18,20_ASXL1,21_RUNX1,21_U2AF1
12210,62,23,141,80,12,91,54,89,86,55,61,106,100,44,183,30,54,43,110,24,39,63,89,61
12211,86,44,73,46,14,86,50,81,103,18,30,83,81,46,149,10,36,47,76,10,22,39,50,77
12212,95,33,68,43,12,103,92,80,89,33,49,92,92,49,103,25,32,63,111,8,21,31,90,71
12213,218,37,275,123,27,230,39,136,154,13,73,171,104,100,488,36,81,70,160,6,52,162,126,190
12214,91,51,83,62,16,53,68,117,146,22,43,132,86,91,247,32,42,80,139,4,41,17,108,112
12215,183,66,219,115,20,132,7,102,195,13,56,123,64,113,428,18,109,62,234,4,48,120,78,184
12216,95,46,239,107,29,139,24,125,105,36,85,123,111,78,317,29,97,34,197,8,28,41,71,117
12217,71,17,121,78,15,84,30,57,83,4,36,86,97,61,205,22,42,48,137,0,30,64,53,102
12218,93,36,105,40,8,80,75,98,72,19,37,94,101,63,168,1,3,66,84,18,37,40,44,67
12219,96,15,81,56,11,61,63,91,64,12,26,85,76,32,159,13,39,42,99,4,11,38,79,63
12220,63,43,137,32,5,103,97,70,93,6,52,123,75,54,200,27,30,84,82,22,25,60,41,43
12221,72,30,74,28,5,71,56,56,32,12,33,89,54,42,141,12,31,47,42,17,21,20,22,59
12222,7,33,78,27,15,54,43,84,70,9,43,79,40,40,174,20,17,45,73,8,16,1,51,71
12223,97,13,311,81,30,96,8,80,82,4,39,82,77,18,403,10,59,58,232,8,15,46,69,103
12224,172,42,283,132,28,44,61,202,158,55,112,102,174,99,395,25,78,63,221,6,53,104,218,190
12225,159,18,256,55,18,55,14,107,121,3,44,89,143,67,292,11,41,53,195,8,33,120,58,112
12226,98,37,115,69,21,82,39,120,94,24,44,144,61,61,207,30,39,50,121,18,12,50,111,98
12227,90,18,167,88,13,48,6,89,7,5,35,55,56,65,107,29,19,16,105,12,31,28,42,75
12228,136,55,214,67,30,170,25,167,88,18,70,175,63,71,350,33,62,69,259,14,17,96,105,98
12229,83,16,56,35,12,80,9,77,50,22,35,83,65,38,138,14,38,37,154,0,23,25,37,39
12230,90,33,126,98,4,68,26,99,63,13,55,87,62,45,212,17,71,27,69,0,21,57,48,83
12231,186,63,331,137,29,202,32,177,226,36,103,219,175,157,497,35,115,133,301,16,61,140,71,174
12232,82,23,133,38,9,49,4,68,8,6,16,102,56,46,219,19,23,15,160,0,14,20,115,46
12233,113,49,109,36,17,69,10,55,83,5,38,83,98,57,188,0,33,62,115,2,26,56,48,91
12234,82,24,136,61,16,59,64,66,67,6,36,121,78,66,196,15,39,53,95,16,39,50,86,56
12235,438,180,509,241,53,360,334,563,428,96,218,569,576,208,741,119,178,318,577,44,166,267,449,435
12236,67,49,147,93,13,68,9,86,65,2,23,59,93,32,280,22,10,28,238,4,16,28,53,107
12237,55,19,111,61,9,66,44,89,80,1,16,78,63,32,156,3,30,25,86,4,4,40,19,99
12238,64,36,90,51,10,79,21,94,87,21,48,57,114,38,190,18,29,40,98,20,18,63,50,39
12239,111,17,101,61,12,95,22,70,46,1,22,116,107,27,221,27,25,66,108,0,20,58,26,77
12240,61,23,73,31,16,64,38,59,99,3,41,107,90,52,192,6,46,34,91,0,33,42,43,30
12241,114,36,77,30,16,88,61,61,108,16,50,130,136,13,248,27,47,68,69,16,37,61,71,94
12242,113,13,195,18,1,48,0,35,79,3,53,42,32,48,205,11,14,8,112,0,16,13,17,38
12243,125,46,103,35,20,88,78,93,59,25,55,140,133,57,175,27,48,48,97,8,3,12,40,84
12244,140,40,278,120,20,74,10,107,90,3,34,126,61,64,355,15,41,137,189,4,10,57,63,145
12245,58,43,84,79,26,48,7,38,84,8,39,78,59,57,232,18,25,86,130,0,18,73,39,81
12246,133,35,202,80,23,92,11,125,104,32,72,96,92,56,326,36,61,136,209,6,27,78,87,126
12247,103,33,101,52,12,56,22,73,83,10,24,56,46,35,172,0,47,96,83,2,20,8,33,73
12248,202,48,193,125,28,175,24,113,203,17,75,182,138,103,428,29,76,189,222,12,62,112,97,195
12249,130,59,372,229,61,180,11,251,165,27,122,131,162,198,767,70,115,252,335,10,65,126,65,274
12250,80,23,203,75,8,40,13,64,62,21,42,79,82,48,268,20,42,96,202,4,9,50,37,84
12251,85,33,47,50,15,71,69,75,80,16,41,105,106,21,180,25,47,64,109,8,21,23,50,49
12252,74,54,323,44,10,72,5,87,10,3,68,156,109,66,160,12,68,36,372,24,29,107,74,57
12253,80,30,58,57,2,57,77,80,75,7,33,81,89,29,148,23,36,39,76,12,22,38,37,73
12254,91,35,124,86,7,64,58,70,61,9,32,148,105,39,236,22,55,60,121,4,23,38,54,102
12255,76,16,127,30,5,60,37,93,56,28,58,81,56,65,193,14,46,41,122,4,21,64,77,113
12256,239,53,668,263,70,214,36,279,358,139,130,356,242,165,778,52,162,113,494,10,84,233,358,402
12257,112,22,33,58,13,58,30,77,64,14,44,103,87,43,160,26,43,54,95,2,17,49,18,59
12258,106,12,203,96,28,53,14,100,76,44,47,75,85,27,350,13,66,28,344,4,16,84,70,180
12259,156,49,213,114,22,98,32,127,134,23,79,135,142,107,300,28,66,70,223,10,40,122,87,160
12260,124,48,291,89,30,93,34,150,181,46,74,119,125,87,148,21,82,52,313,2,35,106,58,134
12261,110,24,162,81,9,78,24,110,85,13,31,97,127,47,247,36,45,46,94,16,33,26,54,63
12262,56,7,121,49,6,16,10,94,56,12,24,28,39,15,168,12,47,10,76,0,4,56,27,73
12263,87,42,197,71,22,118,45,118,114,45,64,97,120,52,232,49,59,66,160,30,32,85,111,39
12264,103,18,135,71,12,90,31,77,83,22,46,108,59,32,218,26,33,65,123,14,19,40,122,70
12265,108,38,150,32,15,55,27,107,95,15,44,101,79,12,167,19,57,27,272,14,33,50,20,107
12266,102,51,166,86,8,97,78,119,61,32,77,127,130,60,318,30,36,81,161,8,43,68,40,104
12267,56,29,135,41,16,73,81,94,100,26,47,120,73,60,199,13,44,59,127,24,31,69,63,64
12268,3,0,56,45,1,72,19,96,54,11,34,44,78,56,100,26,36,30,107,2,23,90,64,84
12269,99,18,109,42,3,30,15,98,43,30,27,82,89,35,209,12,10,36,124,0,20,54,19,92
12270,271,64,346,165,29,159,110,228,159,2,54,131,63,95,498,33,96,74,266,0,13,103,151,133
12271,86,14,74,40,12,71,68,58,60,14,40,91,82,38,180,17,42,52,99,12,19,36,53,52
12272,110,14,295,152,11,68,11,117,140,10,15,40,41,65,319,20,79,37,226,2,20,97,53,66
12273,55,11,48,53,11,39,15,28,68,5,18,53,56,41,126,14,27,11,26,4,6,26,23,54
12274,182,26,340,177,19,121,14,194,76,1,89,115,177,56,439,48,116,41,323,2,40,137,130,203
12275,50,28,106,44,5,40,42,40,73,3,27,98,79,55,166,18,33,52,102,8,23,53,51,73
12276,143,28,576,159,36,80,33,176,310,92,57,149,124,51,616,26,104,203,460,2,25,146,140,264
12277,129,23,207,94,16,83,21,104,66,12,38,98,112,46,322,4,36,123,131,2,20,73,82,119
12278,54,18,47,65,14,65,11,25,44,2,35,68,38,46,117,20,28,7,73,24,36,4,33,70
12279,38,25,69,44,9,27,50,52,57,16,32,58,52,37,84,22,20,38,73,2,18,33,35,49
12280,168,36,94,97,22,112,34,116,100,24,67,63,128,85,295,35,53,76,206,40,40,49,121,127
12281,105,27,58,72,14,87,73,80,82,4,28,80,88,44,210,27,47,62,118,8,22,52,35,77
12282,114,19,165,76,19,63,50,114,125,31,45,110,82,69,207,29,49,97,119,10,34,76,91,115
12283,69,23,88,44,6,65,47,89,79,18,53,91,100,58,172,19,40,79,91,8,15,38,79,74
12284,37,20,74,42,13,50,49,64,64,20,35,80,58,29,112,18,22,38,83,6,19,44,51,19
12285,105,42,158,100,32,98,93,158,155,40,65,149,170,75,294,33,30,112,133,20,22,92,139,96
12286,91,17,178,85,5,56,13,81,57,10,37,23,24,64,143,18,22,123,159,4,14,49,46,81
12287,76,78,176,98,32,116,109,102,98,58,67,164,138,141,251,34,83,96,225,10,56,113,86,129
12288,132,43,164,64,14,111,80,98,120,42,83,144,131,66,280,25,47,62,162,0,42,55,85,96
12289,68,22,61,34,4,34,53,57,64,5,26,50,61,36,121,16,25,28,59,8,9,16,29,52
12290,106,44,148,20,13,65,71,83,78,20,84,83,113,55,133,21,48,100,125,8,34,29,64,90
12291,105,35,119,84,21,90,80,66,79,27,70,115,103,55,259,22,41,63,133,24,36,40,70,88
12292,38,5,202,56,12,38,18,60,41,5,16,73,35,27,215,15,33,36,188,0,11,36,44,91
12293,81,28,143,47,16,73,67,69,49,17,38,99,117,48,188,23,30,73,128,8,18,49,70,87
12294,184,100,210,102,39,172,22,216,160,28,69,164,190,113,216,23,127,64,236,21,53,142,132,295
12295,140,26,251,112,30,170,19,137,156,12,68,151,112,39,332,47,59,88,231,24,11,89,126,183
12296,69,32,148,78,8,75,38,116,82,7,52,84,72,46,248,22,63,69,130,2,14,79,65,92
12297,67,19,104,50,8,48,64,82,52,10,48,91,122,40,163,14,9,33,105,2,13,51,40,61
12298,104,19,286,84,15,9,51,87,61,27,33,165,90,54,247,20,51,37,219,4,22,54,15,73
12299,70,18,73,36,12,34,54,45,64,34,28,66,34,39,132,24,33,49,87,0,12,38,29,46
12300,59,23,93,51,12,64,48,81,79,23,30,98,59,37,151,19,13,39,83,10,17,65,62,57
12301,63,29,82,52,15,47,13,57,68,14,41,86,63,40,133,8,29,30,77,6,20,27,35,46
12302,125,25,230,69,31,43,3,49,66,0,22,53,12,31,94,5,43,10,202,0,4,60,9,52
12303,92,32,202,64,20,90,60,101,144,52,72,101,91,62,254,10,39,56,212,12,24,26,51,36
12304,142,45,157,112,28,141,82,149,150,27,87,172,125,99,327,36,64,62,149,37,57,77,126,107
12305,102,31,176,100,13,46,22,130,95,11,37,113,128,73,288,28,65,56,186,4,23,74,61,150
12306,141,56,175,88,13,149,148,154,151,55,92,223,149,92,268,39,57,125,174,18,46,85,102,105
12307,72,11,173,78,2,47,0,49,51,1,31,64,97,26,200,19,31,18,179,2,15,33,34,128
12308,150,65,355,96,36,72,43,142,166,72,57,177,84,132,326,28,61,96,306,4,54,148,99,225
12309,198,47,379,103,23,66,5,98,113,4,80,154,17,130,367,24,45,63,297,0,30,94,126,203
12310,168,40,237,150,41,136,34,149,152,18,100,182,155,131,405,10,41,128,202,0,38,94,117,194
12311,106,52,140,76,9,115,85,100,107,9,1,133,125,56,234,27,43,60,108,6,32,35,77,79
12312,110,44,423,113,42,163,18,152,149,10,63,205,122,74,283,47,58,63,337,4,46,97,80,180
12313,165,37,248,112,21,68,36,161,126,11,72,106,119,44,344,41,79,74,205,8,34,75,86,159
12314,110,38,99,66,17,92,73,91,93,37,65,135,86,51,202,32,36,68,110,14,33,46,68,125
12315,101,44,201,81,10,66,38,137,50,21,41,113,98,56,268,22,46,36,182,14,26,52,80,52
12316,72,30,156,43,17,72,79,83,116,10,35,112,88,26,183,15,35,59,90,0,18,50,40,97
12317,77,50,203,65,12,77,43,58,105,22,51,116,102,44,279,28,37,76,118,18,35,38,32,77
12318,104,13,207,114,11,82,4,96,65,10,77,49,82,44,268,9,68,48,151,0,25,62,93,121
12319,46,23,173,72,17,70,11,62,71,6,56,76,40,19,199,4,43,57,162,2,20,28,30,67
12320,117,19,114,65,11,74,68,103,80,17,36,85,90,56,156,4,38,88,205,0,15,61,80,50
12321,83,24,85,34,20,67,2,45,75,10,26,68,73,41,139,16,32,47,86,8,17,6,44,37
12322,86,20,139,34,21,38,9,63,81,11,37,14,86,54,210,22,34,38,127,4,11,29,40,53
12323,132,23,72,52,22,48,70,112,75,20,42,90,76,37,162,24,39,71,64,6,15,47,45,44
12324,79,19,110,62,11,71,38,98,70,12,37,76,78,40,143,1,31,75,40,0,22,23,79,85
12325,80,34,40,38,11,75,5,64,37,4,38,57,38,31,181,0,23,77,19,0,25,45,33,23
12326,141,41,135,64,17,90,73,90,112,31,62,139,105,28,199,34,43,83,129,22,26,68,82,96
12327,228,71,204,130,18,156,72,122,203,58,98,215,132,109,512,48,81,203,145,16,46,157,121,162
12328,182,54,215,116,12,27,1,69,85,7,31,126,25,34,398,14,28,72,216,2,6,24,57,109
12329,148,21,59,89,12,47,5,63,139,12,30,90,52,64,308,16,62,181,71,0,19,96,28,134
12330,370,122,620,321,64,95,15,171,392,44,111,159,136,209,903,36,173,431,603,14,91,337,258,455
12331,232,90,320,149,33,185,26,222,273,75,95,168,150,107,552,42,74,65,327,0,65,138,167,122
12332,84,30,113,52,32,96,67,74,93,59,47,118,88,53,210,12,29,83,101,14,35,44,72,80
12333,82,11,100,96,17,67,4,100,95,12,40,62,52,56,152,12,22,58,89,0,18,52,45,83
12334,107,50,253,80,23,90,19,146,111,14,54,95,134,40,319,31,38,94,192,4,28,73,67,135
12335,90,41,237,112,24,137,65,139,145,66,59,153,124,72,268,30,41,95,235,8,27,80,130,89
12336,218,86,285,90,51,194,78,199,207,76,85,250,204,154,419,50,101,114,304,0,60,142,213,190
12337,100,41,317,38,24,27,7,68,120,7,47,109,65,67,206,17,30,31,263,10,26,51,23,84
12338,49,19,91,68,7,64,25,72,49,8,47,91,96,47,155,2,28,66,48,6,27,56,32,78
12339,121,27,169,100,5,84,39,111,112,37,39,76,109,66,279,18,44,35,160,0,21,53,110,83
12340,72,31,8,60,4,38,49,86,73,3,26,62,92,44,179,7,39,51,121,8,29,19,30,83
12341,78,41,107,65,18,32,33,62,23,47,43,100,96,66,206,23,46,31,62,16,25,69,91,47
12342,60,25,139,82,22,45,12,37,32,1,23,63,74,26,183,12,48,19,168,8,28,56,90,88
12343,246,16,124,84,37,167,145,203,171,34,110,167,191,122,381,17,99,128,171,26,7,100,183,191
12344,244,71,288,143,10,237,182,244,213,85,153,236,245,129,507,53,85,180,281,34,88,148,292,200
12345,168,48,251,106,22,152,35,76,79,6,89,102,137,98,384,29,59,82,204,10,45,79,31,136
12346,29,6,121,43,8,10,3,53,57,2,14,20,60,20,146,9,45,17,143,0,9,51,36,33
12347,86,40,137,68,16,99,25,81,63,8,38,111,115,35,199,22,61,63,149,8,38,66,50,93
12348,108,33,134,49,8,70,41,62,52,6,32,69,82,73,105,19,56,33,90,4,32,34,65,104
12349,231,83,172,156,27,143,97,226,228,36,79,140,237,156,505,37,103,145,274,26,70,110,286,187
12350,95,14,151,74,16,59,11,127,68,10,53,69,76,57,214,16,35,45,118,0,22,58,73,92
12351,63,20,132,71,17,39,10,84,96,15,29,82,69,53,208,12,60,26,63,0,19,58,36,90
12352,232,48,234,214,38,118,95,189,157,43,60,196,165,117,459,40,154,112,384,6,41,183,235,261
12353,60,43,126,61,22,111,75,106,87,21,62,100,138,67,211,36,45,42,142,10,33,45,122,80
12354,480,106,602,259,51,301,120,314,309,80,257,316,368,296,946,95,279,132,603,20,113,284,465,595
12355,138,52,299,112,18,97,34,148,103,34,75,139,128,87,326,38,51,38,279,10,25,94,58,103
12356,100,37,123,108,12,34,13,67,109,27,15,65,51,67,349,15,66,23,186,2,12,78,26,130
12357,43,11,80,28,10,25,3,34,30,0,27,44,56,37,175,18,26,15,88,4,19,40,13,103
12358,101,25,181,84,15,62,8,75,79,23,21,71,76,15,177,10,51,34,100,0,13,58,13,53
12359,41,31,100,39,19,57,32,92,66,13,58,78,78,34,187,17,50,29,67,10,19,44,57,73
12360,114,33,212,80,26,100,21,105,112,21,79,101,126,47,182,26,39,60,269,0,39,64,31,86
12361,55,10,77,48,9,37,55,76,73,17,30,79,60,37,124,17,35,43,86,2,21,39,49,76
12362,88,40,132,88,10,31,28,84,68,8,43,63,97,74,212,23,20,60,94,0,18,41,62,48
12363,125,58,177,63,17,132,84,158,151,37,95,190,142,76,327,32,54,107,194,27,57,71,180,175
12364,88,17,68,39,10,30,35,89,72,25,5,77,9,35,48,25,48,35,72,0,20,46,65,43
12365,150,52,138,102,10,124,98,143,134,22,71,145,162,80,340,40,76,135,150,6,35,81,91,125
12366,87,30,107,52,7,79,82,80,104,14,40,84,46,9,142,23,27,21,73,4,23,36,84,52
12367,51,15,179,72,16,52,23,83,43,20,34,88,92,33,370,16,41,100,248,18,12,24,52,94
12368,83,31,161,85,10,70,19,110,92,25,39,87,77,71,213,17,40,88,215,4,23,60,58,53
12369,81,32,120,34,16,70,97,117,120,54,48,72,119,49,196,23,26,83,92,12,12,58,33,86
12370,336,92,483,214,70,302,52,328,320,63,173,325,339,143,657,66,157,180,418,46,90,246,363,208
12371,84,37,132,57,15,68,91,77,91,36,64,124,103,45,218,36,42,64,121,10,32,62,82,83
12372,66,3,79,66,9,47,2,37,62,3,26,33,47,42,118,2,31,17,87,0,7,30,16,78
12373,99,21,231,58,0,65,17,66,69,8,33,92,70,56,231,11,68,38,171,8,14,76,15,81
12374,101,36,176,64,20,104,85,175,138,10,98,143,137,78,306,39,52,94,131,0,35,81,127,104
12375,114,36,234,81,26,80,13,124,95,37,62,80,102,82,318,40,77,32,184,0,31,95,52,169
12376,113,28,152,51,23,101,9,160,90,11,67,103,123,72,283,8,28,47,158,0,33,52,100,77
12377,69,28,85,59,8,81,58,70,64,16,57,117,75,52,193,20,35,74,105,18,27,44,37,75
12378,56,15,293,27,15,47,22,53,105,11,28,84,49,38,272,13,37,22,215,4,12,53,37,95
12379,100,77,299,102,28,94,21,209,157,31,80,146,127,104,496,31,52,79,205,12,49,105,226,196
12380,58,7,92,57,3,51,1,42,47,1,22,37,21,45,114,16,31,11,92,0,18,40,24,10
12381,41,9,161,59,5,21,1,56,59,11,20,31,8,29,166,10,30,14,163,2,14,46,11,91
12382,130,17,249,116,26,78,10,132,169,9,40,87,111,74,382,36,81,40,252,4,27,124,113,123
12383,106,31,251,97,15,98,14,99,131,6,30,112,48,94,294,24,56,49,202,2,40,108,106,101
12384,67,5,119,77,3,28,3,58,24,1,49,41,27,42,158,6,29,8,128,2,11,48,54,95
12385,184,61,385,194,41,116,6,286,232,78,151,151,185,155,584,52,153,107,331,2,52,209,273,260
12386,113,60,700,201,37,121,10,176,219,68,106,123,101,214,608,73,258,80,831,16,102,366,250,272
12387,70,4,110,63,8,12,8,52,49,6,17,57,115,33,20,17,12,11,67,2,15,57,48,48
12388,84,14,98,61,10,62,21,52,73,4,38,69,60,16,186,17,56,18,89,6,19,42,41,97
12389,173,58,398,107,39,134,51,111,265,6,95,189,161,147,589,0,117,75,183,8,32,85,176,279
12390,63,14,293,95,29,22,3,55,100,33,34,36,44,79,187,7,73,15,283,0,13,115,90,136
12391,73,12,125,62,4,59,9,144,73,4,58,84,55,67,281,15,9,20,194,2,20,29,26,96
12392,91,24,122,76,8,65,25,83,87,5,48,68,84,59,228,19,37,27,155,2,27,48,45,111
12393,192,18,294,195,37,44,26,195,197,36,61,110,131,108,511,18,119,55,352,0,17,148,126,219
12394,78,21,69,56,20,60,15,82,83,4,23,68,57,46,240,9,32,32,119,2,20,50,44,89
12395,66,14,164,75,5,60,7,49,62,0,30,71,54,54,146,10,21,16,194,0,18,51,80,100
12396,135,37,183,123,45,84,33,162,122,75,55,128,176,109,345,40,78,47,272,8,36,133,195,156
12397,69,46,106,38,14,90,91,108,80,21,37,85,54,34,168,18,32,35,133,18,17,44,43,88
12398,173,61,118,92,38,147,73,171,195,28,71,225,136,97,293,37,71,116,192,24,51,77,165,158
12399,175,49,143,87,34,130,55,188,129,74,89,225,144,102,258,9,50,117,108,25,42,125,137,166
12400,84,24,87,59,9,54,41,91,57,15,21,96,49,27,192,27,33,53,81,4,21,21,68,94
12401,75,20,114,47,7,71,58,73,64,27,59,100,78,36,147,12,29,68,82,10,19,78,57,59
12402,110,31,144,70,19,57,55,104,110,36,68,107,112,50,203,22,56,59,119,6,25,86,101,82
12403,81,8,92,55,10,47,34,72,58,12,38,60,78,48,126,15,31,51,87,0,18,60,25,57
12404,60,19,119,60,1,19,9,63,46,5,22,72,65,54,204,15,36,15,101,0,14,38,21,60
12405,123,14,181,71,14,85,26,86,101,16,65,84,98,53,259,26,48,28,134,4,23,52,72,98
12406,76,18,30,24,5,41,16,49,54,14,26,47,75,21,73,10,22,33,63,6,13,34,30,41
12407,129,44,272,81,27,127,61,188,144,84,91,182,191,93,356,28,67,102,202,2,37,129,153,130
12408,107,50,96,12,22,36,75,100,74,26,37,132,55,48,133,21,36,42,77,18,26,35,39,83
12409,147,42,195,95,33,118,1,115,160,25,39,107,144,86,279,33,59,104,135,0,42,93,148,149
12410,113,57,152,80,14,150,52,114,133,34,81,171,153,67,314,40,75,58,170,16,43,71,80,121
12411,58,21,101,40,16,54,1,34,35,1,30,38,34,31,113,9,17,9,52,2,7,29,27,80
12412,66,36,83,42,16,76,63,78,81,16,42,100,81,54,138,25,37,41,68,10,28,43,56,60
12413,207,49,495,131,15,148,18,202,112,10,99,130,164,77,577,8,68,52,425,7,85,153,205,154
12414,89,15,145,101,5,19,8,60,48,18,16,46,27,18,160,18,62,19,201,0,15,71,33,49
12415,85,29,97,26,11,58,25,49,68,33,31,81,68,38,120,0,28,52,74,10,10,48,12,53
12416,174,29,344,221,24,49,12,173,101,19,200,136,168,126,335,64,224,59,540,8,39,204,197,258
12417,30,15,48,21,3,42,14,38,46,22,13,33,31,16,56,8,8,16,39,8,8,28,36,42
12418,221,37,306,183,26,155,59,180,200,29,82,133,137,153,294,33,123,79,156,4,38,46,62,280
12419,66,17,67,4,9,53,29,61,81,24,4,54,74,41,286,2,50,25,188,2,20,72,36,113
12420,114,28,109,75,20,80,20,77,64,9,58,99,130,51,176,20,58,68,90,0,29,40,35,91
12421,73,24,152,72,6,68,49,90,5,12,28,85,90,17,225,5,54,36,106,0,32,43,43,86
12422,118,23,173,132,7,85,5,91,48,14,55,75,92,79,336,12,92,38,211,0,34,61,218,152
12423,80,42,119,58,15,2,48,127,84,21,35,106,110,16,191,18,59,50,144,8,26,45,5,57
12424,208,66,259,126,28,138,150,149,183,51,127,244,218,155,454,41,80,106,229,20,70,137,181,233
12425,71,50,147,85,27,76,10,112,42,21,25,67,102,46,228,28,33,37,140,0,10,40,104,113
12426,234,54,226,148,16,22,150,137,194,25,33,192,155,109,437,35,62,72,266,14,44,87,201,166
12427,45,5,197,48,14,40,6,54,32,2,20,30,25,26,229,11,52,23,226,2,3,50,31,103
12428,74,25,105,55,14,85,91,103,114,12,56,99,47,61,180,22,38,25,92,16,30,59,43,50
12429,92,12,131,62,19,9,13,134,90,6,28,62,90,33,205,13,33,55,105,4,28,57,31,107
12430,321,96,354,177,24,233,74,208,233,62,80,317,333,104,365,54,81,171,75,32,83,121,120,232
12431,87,10,109,30,2,46,18,98,49,9,22,57,52,51,170,17,33,37,102,0,21,32,39,39
12432,66,15,185,48,6,59,13,80,53,13,37,51,43,66,151,29,26,32,185,0,18,64,44,104
12433,130,58,321,125,19,90,25,143,90,67,76,122,141,127,339,21,102,36,192,6,45,104,212,288
12434,80,29,109,44,4,53,66,86,107,28,42,99,98,61,204,17,30,46,120,8,21,52,44,71
12435,70,5,108,34,3,20,10,74,68,3,16,36,37,14,130,6,26,16,209,2,7,66,33,80
12436,56,21,66,72,5,71,14,79,77,3,43,51,48,77,210,17,52,31,224,6,25,37,55,104
12437,107,12,329,122,13,95,18,149,240,1,91,40,88,121,388,49,69,19,299,0,25,107,93,79
12438,23,15,60,16,6,41,37,37,40,1,25,47,26,30,86,9,14,20,50,4,13,39,47,24
12439,65,16,70,15,14,43,22,56,71,13,27,64,73,31,129,15,29,15,76,0,13,40,52,59
12440,75,33,100,48,6,50,62,65,72,0,23,109,83,26,78,14,33,53,92,3,15,29,30,80
12441,107,35,328,200,39,58,1,111,159,9,56,110,33,60,514,16,96,21,290,8,28,71,95,210
12442,103,5,140,43,11,60,28,57,76,12,64,44,124,49,200,24,39,61,144,18,21,55,51,96
12443,115,35,143,76,13,66,7,75,114,22,36,71,19,55,243,16,30,44,124,2,38,72,55,17
12444,84,48,113,82,19,87,53,111,90,5,49,114,76,52,197,21,34,47,114,2,44,56,83,101
12445,111,50,108,47,19,100,28,104,85,17,56,127,114,48,187,19,36,55,112,2,20,48,21,71
12446,228,70,192,132,40,191,17,192,206,10,124,147,117,141,637,47,137,97,167,24,61,104,213,299
12447,57,11,110,49,11,21,30,56,84,14,30,85,85,54,142,18,30,29,85,2,17,45,19,85
12448,41,24,124,41,15,102,17,75,67,3,54,87,86,51,143,28,34,62,103,0,33,43,34,93
12449,104,29,160,74,28,63,9,128,108,15,61,103,52,65,293,20,32,38,120,1,29,50,103,88
12450,77,33,79,38,17,62,55,59,71,38,32,105,67,36,157,13,19,63,70,14,26,55,49,75
12451,59,28,97,33,11,60,73,59,79,17,39,89,69,53,80,19,11,52,70,6,20,44,56,73
12452,78,11,217,55,12,42,9,50,44,7,34,46,23,41,78,14,19,53,136,0,19,16,16,68
12453,123,48,266,110,8,71,49,143,108,14,55,116,101,96,314,12,69,49,215,0,18,122,103,151
12454,135,36,246,95,23,119,62,159,136,66,72,155,140,68,307,31,49,92,216,14,25,89,94,136
12455,141,34,185,87,37,141,60,163,194,54,73,184,183,80,314,38,52,90,185,24,39,112,67,111
12456,110,43,188,92,14,75,46,89,104,49,74,66,125,56,256,13,66,69,162,6,29,60,78,97
12457,75,17,155,65,11,73,38,93,63,2,31,61,85,43,229,2,27,64,163,8,16,49,41,82
12458,74,12,132,81,18,59,12,73,98,4,23,49,61,58,180,18,25,20,122,2,5,51,70,83
12459,286,149,557,234,99,290,182,289,412,197,225,333,394,277,831,82,180,224,619,27,141,304,466,415
12460,112,54,138,52,11,94,82,110,118,34,67,131,140,72,256,28,26,94,149,12,31,88,129,84
12461,82,24,111,42,23,80,45,96,86,27,44,47,110,58,163,8,39,71,109,2,26,52,78,56
12462,48,24,85,35,11,68,72,47,57,29,38,85,60,43,128,24,31,58,89,20,30,29,45,62
12463,99,0,185,58,30,138,47,140,117,13,55,144,138,113,304,51,68,72,187,6,22,96,80,127
12464,130,18,148,77,12,116,55,92,122,10,56,129,108,68,97,22,47,85,110,8,10,47,19,108
12465,176,17,277,222,15,148,3,81,60,3,48,77,92,103,322,30,48,82,168,2,44,90,76,292
12466,118,33,133,46,24,88,73,101,117,20,49,121,92,57,255,24,35,92,120,4,28,63,102,109
12467,98,39,95,52,16,65,74,35,74,5,33,100,39,49,122,18,41,63,91,6,9,47,34,88
12468,56,6,98,28,5,76,1,50,90,1,29,22,26,31,216,19,18,66,102,4,16,47,51,85
12469,213,39,282,212,40,137,38,187,113,7,61,154,64,131,556,0,87,115,341,18,62,143,53,221
12470,57,8,36,42,7,37,8,40,69,9,24,57,63,30,89,3,13,22,43,0,8,21,20,36
12471,101,27,91,77,18,50,22,113,69,8,40,86,86,63,200,14,49,45,122,0,31,19,11,129
12472,50,17,62,24,7,47,23,51,51,12,24,52,39,22,96,6,11,40,58,0,17,33,41,30
12473,35,16,60,21,9,35,20,40,49,11,19,65,40,25,114,16,11,41,69,4,21,34,37,35
12474,41,38,112,32,11,43,59,27,94,18,29,120,56,48,187,16,28,54,89,4,40,58,61,36
12475,94,34,71,53,12,46,2,24,90,2,45,53,63,60,120,24,34,48,99,2,10,55,9,91
12476,106,21,171,68,14,60,23,110,102,47,31,88,115,58,222,23,32,36,118,2,10,77,101,125
12477,53,44,118,60,18,57,66,97,74,4,46,122,96,52,132,16,44,44,103,24,41,59,42,86
12478,278,91,351,136,26,168,163,203,182,49,121,310,221,170,468,47,87,137,255,26,70,141,226,203
12479,63,22,83,61,13,47,71,66,88,14,36,86,99,50,126,22,31,61,89,6,16,22,61,64
12480,100,29,145,64,8,102,57,99,122,19,54,118,133,64,204,31,57,78,127,16,16,52,64,82
