,1_NRAS,2_DNMT3A,2_SF3B1,2_IDH1,3_GATA2,4_KIT,5_NPM1,6_chr6,7_EZH2,9_JAK2,10_chr10,11_WT1,12_KRAS,12_PTPN11,13_FLT3,14_chr14,15_IDH2,16_chr16,17_TP53,17_SRSF2,18_chr18,20_ASXL1,21_RUNX1,21_U2AF1
11008,46,22,69,18,4,46,19,68,55,7,42,51,57,25,127,12,25,36,71,0,10,31,38,54
11009,48,15,136,36,11,17,4,37,46,8,21,23,18,15,179,2,23,14,228,0,12,31,33,80
11010,38,37,194,74,8,83,113,110,109,12,59,115,120,51,196,5,2,117,135,4,38,62,42,102
11011,92,30,170,67,10,66,21,111,55,7,89,74,97,50,192,2,60,75,120,2,40,69,106,72
11012,28,30,93,54,14,63,59,101,79,20,41,86,96,48,109,2,47,63,89,7,15,46,83,67
11013,99,45,127,54,16,101,61,134,98,24,105,87,117,60,168,7,40,104,114,18,45,48,120,68
11014,51,28,99,46,8,30,6,97,74,14,30,57,60,57,205,7,19,39,92,0,11,50,40,64
11015,54,11,53,19,7,28,34,30,45,14,47,46,35,13,82,11,18,37,54,2,15,21,23,32
11016,65,20,48,28,10,21,47,91,34,13,23,67,44,33,55,0,13,64,70,0,10,32,29,39
11017,79,20,123,56,16,40,8,81,81,14,63,62,67,32,169,8,36,57,100,0,13,54,22,76
11018,68,26,149,37,5,29,6,66,58,8,45,43,43,37,147,3,31,22,146,0,14,33,12,34
11019,69,24,122,86,11,27,3,89,74,2,46,46,57,54,219,4,29,14,101,16,26,64,61,76
11020,109,25,108,41,18,81,47,119,119,47,84,94,89,66,241,7,60,102,108,6,32,70,100,86
11021,16,19,142,27,8,52,9,78,65,11,30,54,60,40,176,2,53,41,177,0,21,11,87,79
11022,155,32,259,138,25,94,7,250,123,10,105,180,98,136,342,2,92,73,242,2,61,145,157,186
11023,83,33,137,78,15,66,45,107,130,11,68,102,73,57,245,7,52,62,150,6,24,50,27,102
11024,58,28,136,59,10,42,10,94,77,7,54,68,69,35,171,2,40,36,130,6,11,48,82,76
11025,55,10,47,38,9,34,11,72,38,1,32,56,53,32,131,8,25,42,58,2,15,30,43,33
11026,137,43,88,79,13,104,71,174,121,40,115,123,123,86,248,7,59,135,155,12,37,57,140,107
11027,105,40,134,50,5,79,100,162,55,25,96,135,90,81,220,8,43,104,123,16,34,62,88,48
11028,41,15,89,37,3,35,7,84,61,2,41,56,37,24,153,8,28,31,129,0,23,61,53,43
11029,137,35,202,124,19,100,56,139,159,42,85,142,90,87,301,8,89,92,212,5,33,101,140,119
11030,55,27,95,9,4,47,34,85,76,14,70,59,73,61,152,1,29,35,70,2,20,48,47,53
11031,103,47,68,78,7,88,18,227,100,25,100,122,103,44,283,3,61,94,177,2,61,65,63,136
11032,94,10,177,52,25,55,14,50,51,11,46,52,32,55,111,4,36,49,216,12,15,85,39,90
11033,58,8,45,33,14,50,34,71,43,6,60,41,60,36,113,2,33,62,42,2,10,30,51,39
11034,111,30,186,82,19,84,16,170,60,9,109,107,136,85,269,8,50,58,164,2,17,82,150,111
11035,59,5,144,55,6,26,9,54,44,8,51,41,23,14,123,6,33,39,129,0,10,34,16,58
11036,42,19,72,17,5,63,58,84,42,20,42,81,51,20,113,2,12,12,52,8,7,23,48,33
11037,148,62,149,77,23,67,35,160,104,16,134,110,119,86,258,14,56,124,196,2,47,80,104,133
11038,73,20,88,44,13,39,6,81,39,8,61,52,48,23,144,3,36,36,90,2,22,40,18,83
11039,79,24,121,49,11,64,13,112,45,6,102,74,57,27,142,5,28,43,123,4,20,60,16,66
11040,57,21,32,30,6,58,39,78,36,15,38,55,47,18,104,1,24,61,58,6,21,31,37,36
11041,129,37,99,96,15,36,31,98,92,7,92,96,24,50,154,7,37,67,151,2,41,49,74,103
11042,46,9,48,25,3,28,15,52,35,9,44,38,37,30,103,0,9,17,52,0,13,16,38,21
11043,122,64,167,95,30,89,30,176,89,35,112,120,114,94,421,5,87,113,219,16,65,131,118,159
11044,24,6,141,38,9,43,6,59,64,10,52,31,41,19,115,2,31,27,120,2,9,9,83,44
11045,64,19,101,52,8,50,14,68,59,3,61,39,66,38,130,8,37,43,65,8,17,48,48,59
11046,138,73,180,98,10,157,50,163,133,17,106,167,166,91,376,30,70,145,78,4,54,66,146,105
11047,128,39,126,85,16,72,26,127,111,25,123,116,127,70,182,9,58,111,156,10,43,60,94,125
11048,129,78,130,105,36,123,31,200,112,37,94,144,134,76,291,3,62,135,178,32,38,94,131,101
11049,159,39,207,144,44,95,24,149,139,6,129,106,107,139,336,7,73,72,168,16,43,108,104,148
11050,120,5,176,60,24,95,24,125,83,12,104,116,106,70,259,4,47,76,150,8,35,60,87,147
11051,72,27,93,42,12,64,13,64,47,5,50,63,62,37,137,3,26,36,86,4,12,45,87,44
11052,58,24,82,30,9,58,57,76,42,15,48,63,65,32,100,2,15,32,74,10,17,34,15,29
11053,72,15,92,41,13,45,4,87,42,7,32,55,59,55,115,0,29,33,76,0,18,33,31,60
11054,31,21,80,56,13,24,10,69,71,12,51,102,62,28,121,4,41,38,68,4,20,39,58,74
11055,83,46,150,59,17,98,91,144,81,36,120,122,142,60,220,6,34,105,112,18,41,31,86,43
11056,73,32,38,58,23,40,24,102,47,10,59,69,83,50,153,2,32,20,96,11,20,42,42,88
11057,141,43,217,116,42,66,14,167,132,28,108,86,146,85,428,3,65,105,251,4,38,95,136,145
11058,70,25,43,53,12,55,50,86,81,21,62,82,89,42,181,5,40,78,97,4,28,48,83,58
11059,98,37,187,61,11,43,5,118,49,15,74,107,62,53,159,0,35,79,172,2,35,22,62,69
11060,69,11,55,49,6,29,24,72,28,1,40,10,82,43,117,9,27,55,104,2,19,22,34,34
11061,177,64,425,176,36,67,16,192,166,25,58,143,115,97,473,13,87,98,453,6,39,141,125,207
11062,84,20,157,40,17,50,14,81,78,2,64,56,71,73,195,6,38,74,114,6,32,69,102,131
11063,62,25,101,47,9,47,13,78,52,5,42,62,68,46,87,0,34,53,95,4,18,48,74,84
11064,106,31,150,75,11,95,41,109,73,17,70,108,133,74,187,9,40,144,108,6,37,76,66,97
11065,49,8,97,35,10,46,3,83,36,5,38,45,20,43,109,3,18,13,114,4,14,21,46,61
11066,52,23,58,29,10,47,41,81,51,17,47,66,44,20,93,9,16,68,66,2,20,31,30,32
11067,55,21,65,31,13,34,4,54,49,2,31,35,42,49,115,5,20,15,116,6,23,41,39,50
11068,61,31,64,29,16,68,54,74,66,20,74,104,64,28,165,5,35,74,63,15,31,58,50,71
11069,134,38,117,77,15,104,55,190,97,17,102,142,84,61,268,5,69,149,157,30,31,59,137,73
11070,65,18,149,83,4,47,7,89,49,4,53,58,45,39,138,8,38,41,109,2,11,50,49,71
11071,57,8,148,58,12,62,9,89,66,20,34,48,50,44,205,13,37,78,111,2,12,66,59,91
11072,115,37,126,60,21,61,74,122,101,24,102,77,126,69,239,5,44,140,121,8,43,63,94,59
11073,77,20,128,64,14,91,34,120,70,25,93,87,90,43,184,6,49,97,99,14,27,43,54,52
11074,78,39,120,31,13,49,63,89,117,18,82,85,62,49,180,3,46,92,118,11,26,58,71,86
11075,132,49,103,66,22,62,96,132,118,35,110,131,134,86,256,10,46,153,131,28,33,72,91,96
11076,126,31,179,75,28,76,23,94,72,4,85,89,94,72,241,7,85,103,155,5,20,33,35,92
11077,70,24,96,50,8,33,18,91,65,6,30,68,65,28,149,6,32,100,83,4,14,53,73,59
11078,63,22,60,36,15,18,19,93,41,8,30,48,51,32,131,14,32,72,54,0,11,30,40,54
11079,33,6,92,58,8,20,4,54,35,2,21,31,29,20,152,5,24,59,113,0,11,29,16,63
11080,85,10,226,56,16,54,16,98,54,5,41,70,74,57,189,0,39,102,212,0,29,19,32,81
11081,55,8,197,47,17,42,12,82,54,6,23,42,38,38,198,3,43,69,105,0,18,84,16,89
11082,105,24,185,70,21,107,33,106,80,25,79,123,109,69,268,12,49,141,168,8,35,42,88,115
11083,60,20,58,25,20,49,14,35,51,11,47,49,59,37,116,2,24,103,67,10,27,39,27,44
11084,52,25,65,42,1,72,8,99,39,4,25,35,51,37,118,1,28,30,77,8,27,38,18,30
11085,52,5,103,40,10,61,4,116,33,2,34,54,39,33,162,1,37,41,87,7,25,28,14,52
11086,65,21,129,58,13,50,1,85,71,8,32,52,59,29,183,11,40,29,141,0,14,37,32,63
11087,46,17,37,25,5,47,27,51,29,14,31,44,38,18,62,2,20,48,44,8,4,26,7,40
11088,48,23,71,32,12,42,15,82,51,19,45,69,60,31,144,6,36,69,65,2,29,15,25,31
11089,67,10,164,59,13,85,6,120,73,3,70,57,72,31,224,14,36,62,115,0,9,50,79,74
11090,42,19,44,33,4,40,35,58,49,1,45,92,63,27,107,4,23,52,61,10,20,40,58,38
11091,27,20,58,28,5,61,19,58,43,4,45,50,51,23,94,2,17,39,51,4,17,32,27,59
11092,86,41,107,48,24,62,10,72,95,11,64,69,86,44,210,0,37,69,102,8,24,51,80,53
11093,62,16,85,66,9,45,4,52,25,0,48,11,38,22,161,7,11,20,99,4,19,32,46,70
11094,62,12,56,41,6,45,25,63,38,11,59,67,69,40,140,7,23,73,72,0,23,30,39,46
11095,124,68,201,58,7,135,83,206,151,33,134,199,116,97,370,4,39,189,214,24,51,80,68,123
11096,98,53,192,91,19,90,40,120,124,25,93,135,128,58,314,5,71,104,174,18,38,95,138,111
11097,71,31,98,60,8,88,8,119,83,6,43,78,99,54,225,10,34,68,121,16,30,31,14,68
11098,156,78,153,103,25,126,28,175,127,15,131,145,140,79,300,7,72,181,159,20,42,73,132,92
11099,58,34,121,51,21,55,25,115,60,10,54,84,98,42,165,2,31,90,89,4,28,58,85,57
11100,65,32,87,25,4,39,10,90,65,17,59,82,80,38,136,3,23,88,90,8,21,40,16,54
11101,54,34,106,44,9,41,3,82,47,3,32,51,54,54,158,0,30,40,106,2,23,52,13,73
11102,60,5,148,41,5,47,4,61,32,5,30,42,40,25,116,5,17,30,50,0,14,24,31,50
11103,40,8,74,63,12,34,2,81,35,4,27,29,33,41,156,4,27,27,76,2,20,40,36,59
11104,87,12,91,47,3,77,54,89,46,13,69,67,75,30,132,1,30,81,79,0,17,16,44,62
11105,61,43,76,38,7,67,32,103,70,7,65,88,84,46,152,5,27,103,95,2,29,45,52,64
11106,102,48,101,61,10,93,31,106,101,39,95,100,76,48,245,7,61,63,170,16,41,50,60,79
11107,65,3,85,46,5,37,4,49,50,3,28,35,18,30,133,2,25,22,79,0,6,46,7,69
11108,49,19,121,43,27,62,27,51,60,5,83,58,62,22,164,5,34,44,66,8,16,38,23,74
11109,134,33,236,84,40,126,18,188,132,29,97,141,156,58,342,7,88,90,197,10,24,69,145,137
11110,100,7,203,81,8,98,2,90,77,16,23,17,39,51,270,1,51,22,214,0,17,48,15,111
11111,53,36,109,35,5,61,22,79,34,7,58,64,46,39,178,11,28,64,78,12,23,28,19,48
11112,88,28,89,53,11,66,34,109,41,33,77,78,49,37,208,8,36,61,76,0,26,16,62,57
11113,69,26,74,31,9,50,41,78,46,14,62,51,59,34,127,4,30,77,75,6,17,37,37,52
11114,67,12,105,34,16,39,45,66,58,2,42,76,72,31,177,8,29,38,99,10,10,36,24,59
11115,159,50,117,72,18,116,38,162,103,15,122,86,147,49,267,0,61,127,148,20,43,80,110,113
11116,121,50,290,115,44,181,58,164,168,111,84,138,181,127,291,0,86,109,271,8,50,159,106,208
11117,89,11,124,61,15,67,10,75,81,10,29,58,36,51,130,1,59,34,113,0,14,62,8,98
11118,49,26,59,32,7,61,6,91,48,0,35,71,58,31,128,5,16,29,71,8,21,33,38,57
11119,42,3,59,41,48,63,2,61,41,4,18,33,21,38,236,0,16,87,110,0,13,18,25,115
11120,62,22,63,19,18,58,6,59,24,3,48,39,46,30,140,6,21,61,85,0,21,23,35,52
11121,93,39,189,98,23,44,0,91,66,4,49,79,30,45,306,1,25,209,261,2,17,75,47,84
11122,87,27,102,45,14,73,50,75,73,6,70,85,62,46,171,2,39,84,97,2,34,32,60,61
11123,72,19,113,64,11,17,0,67,21,1,18,36,16,23,190,1,42,109,174,4,9,49,71,67
11124,44,9,208,68,47,66,15,113,65,25,53,73,65,59,253,5,30,108,187,8,21,56,43,93
11125,89,13,107,62,28,74,8,86,51,7,57,66,88,28,296,4,37,81,153,4,28,28,66,79
11126,34,19,148,57,21,46,1,73,54,1,32,61,25,18,194,1,36,126,160,0,9,41,24,45
11127,100,22,213,110,18,51,3,155,46,5,57,76,69,51,361,3,56,216,213,6,22,77,79,125
11128,119,30,168,67,42,111,16,178,102,12,68,82,103,73,177,4,37,180,140,4,15,59,91,118
11129,74,20,104,39,5,54,7,68,69,11,60,67,62,54,72,2,29,117,68,10,12,43,55,56
11130,78,23,133,65,16,56,7,110,56,3,36,59,81,36,217,2,24,98,93,4,24,29,38,78
11131,40,17,110,64,22,98,12,75,45,1,64,65,58,51,242,0,21,81,110,2,7,56,33,97
11132,56,21,86,28,15,73,18,80,34,9,49,58,89,33,160,9,31,79,92,2,21,47,53,45
11133,52,5,81,48,9,40,7,52,34,0,28,28,23,30,121,0,21,21,62,2,11,21,42,67
11134,208,116,399,220,44,216,60,330,288,81,148,251,243,162,645,24,145,197,439,46,67,180,269,237
11135,52,4,125,48,8,44,2,58,36,3,18,57,29,32,150,7,11,22,128,2,12,18,22,50
11136,119,21,111,69,10,68,44,104,57,31,84,99,96,65,188,3,7,91,109,6,39,70,129,81
11137,99,57,180,83,21,98,22,161,119,16,91,114,160,93,321,12,51,122,97,14,58,87,109,132
11138,75,18,85,67,7,61,20,99,49,9,53,62,109,44,165,2,41,63,91,4,19,37,60,47
11139,61,14,66,26,3,26,45,70,46,9,52,49,47,29,118,3,23,72,34,8,16,31,35,48
11140,45,5,50,32,9,41,48,60,45,18,47,46,57,30,85,4,16,72,62,6,16,35,31,49
11141,103,66,174,74,23,65,9,170,107,7,65,76,89,59,230,2,76,46,158,7,31,75,112,119
11142,124,41,127,76,4,121,27,179,101,8,107,107,90,37,263,3,64,106,132,8,37,61,80,92
11143,161,50,168,81,7,97,52,178,114,15,91,131,113,93,238,6,56,85,137,6,48,61,56,117
11144,33,14,111,50,10,36,31,80,82,14,26,36,64,29,128,0,43,10,63,4,11,38,26,71
11145,56,13,92,49,14,45,12,63,63,13,42,57,101,49,87,2,34,40,82,0,19,53,42,64
11146,114,32,334,50,30,66,15,153,127,61,88,93,84,85,368,2,79,72,257,8,16,104,53,143
11147,42,14,44,64,5,36,2,50,54,3,35,28,51,38,183,7,28,29,142,0,11,64,40,68
11148,111,55,135,73,23,106,52,169,128,9,106,116,109,36,240,6,91,83,173,12,24,73,63,103
11149,94,11,97,71,18,64,25,107,92,30,43,101,70,27,164,7,33,78,136,0,21,51,54,54
11150,66,22,92,41,8,39,15,74,55,10,38,88,53,54,150,9,31,58,73,1,23,49,45,57
11151,51,45,115,60,3,46,31,122,74,11,39,91,79,33,156,3,53,76,88,4,19,40,89,67
11152,58,36,72,47,3,52,49,108,32,12,56,79,28,30,120,1,57,62,104,8,22,27,46,56
11153,61,14,125,61,7,27,9,81,68,4,30,81,47,36,172,5,24,62,96,2,11,38,21,66
11154,83,42,115,49,15,87,19,126,62,21,77,79,82,32,194,11,18,89,116,4,36,64,38,86
11155,133,51,115,71,13,107,36,94,120,24,109,132,99,61,238,2,30,105,139,2,34,36,104,99
11156,40,6,67,26,10,18,6,71,36,2,34,52,34,27,111,2,41,22,93,0,7,37,31,71
11157,53,23,90,40,4,73,18,84,36,14,43,80,70,29,92,2,12,61,94,2,9,12,37,60
11158,43,12,66,28,4,27,54,64,39,7,42,59,62,22,109,5,26,55,60,4,13,17,39,34
11159,75,15,89,51,6,52,34,93,32,16,59,55,84,44,137,7,38,61,75,2,17,28,25,64
11160,60,19,80,51,9,46,42,75,78,29,54,69,57,31,117,3,14,58,59,6,24,37,34,34
11161,110,45,108,65,12,77,54,161,91,18,122,131,129,65,216,12,43,109,114,26,39,69,115,94
11162,151,22,161,72,30,88,39,211,147,42,117,156,167,84,309,14,42,139,204,18,50,94,137,116
11163,69,24,149,45,16,43,5,117,87,19,50,69,75,46,170,8,38,55,163,1,12,53,31,59
11164,71,10,57,38,15,56,20,109,65,11,37,77,82,54,191,12,30,51,88,4,26,39,51,78
11165,35,12,90,46,11,38,4,82,37,1,41,61,82,41,134,0,30,27,65,4,12,43,33,66
11166,71,15,193,41,3,41,3,110,49,5,48,52,27,56,163,0,63,37,148,6,37,42,60,64
11167,72,29,125,71,14,56,6,109,83,14,51,71,90,47,184,4,52,78,117,0,21,68,62,96
11168,55,31,102,54,15,68,18,78,69,9,63,73,94,44,157,7,48,84,122,14,27,56,45,85
11169,45,8,147,52,16,46,5,85,53,17,35,49,51,44,208,13,46,16,172,3,27,62,16,76
11170,43,22,68,33,9,40,32,75,40,8,54,61,39,38,109,5,25,45,62,20,20,20,25,40
11171,76,25,187,113,18,79,42,169,94,26,95,112,77,57,250,2,64,74,158,10,28,81,86,109
11172,87,8,89,49,8,44,7,96,63,25,22,39,41,19,161,0,43,36,71,2,14,24,40,68
11173,50,29,52,47,11,47,57,57,52,21,57,79,68,39,123,9,14,60,47,8,15,47,57,38
11174,40,11,37,31,4,21,3,49,34,8,36,29,37,34,90,1,7,21,49,2,15,24,21,32
11175,112,34,134,70,12,80,42,106,57,32,81,117,113,34,216,2,49,132,91,0,18,65,42,100
11176,68,8,124,58,9,41,4,125,48,6,31,58,69,42,137,5,35,50,79,0,24,36,45,42
11177,28,8,88,33,7,25,11,64,40,1,16,24,21,30,122,4,31,30,139,0,17,15,29,54
11178,106,60,185,101,16,131,111,218,138,47,147,181,157,87,292,7,78,146,183,22,39,92,159,92
11179,62,11,51,33,7,38,32,66,49,11,34,35,27,14,71,3,22,21,46,0,13,27,51,44
11180,57,9,127,46,6,34,9,74,34,0,34,57,55,39,123,2,27,38,98,4,11,44,48,51
11181,35,20,88,59,12,55,7,98,42,7,44,36,46,57,119,6,16,27,85,4,22,24,45,47
11182,149,56,171,75,24,138,45,161,128,30,120,138,123,69,300,5,56,141,160,8,46,68,121,131
11183,44,19,83,35,6,39,39,82,60,20,42,75,61,20,114,10,21,68,73,0,21,24,46,51
11184,112,28,196,116,28,55,37,173,141,23,48,92,101,53,242,2,82,84,205,4,20,89,126,136
11185,62,10,55,68,17,42,13,110,58,25,45,54,49,49,161,13,54,40,127,4,10,53,67,53
11186,112,6,155,58,9,40,29,84,53,20,18,20,54,32,232,2,52,54,174,0,10,64,32,93
11187,35,20,63,38,10,52,22,88,81,28,31,87,36,46,77,6,21,67,70,2,17,18,54,35
11188,62,19,82,34,11,58,12,83,55,6,24,45,38,25,149,0,49,51,65,4,18,20,40,43
11189,57,14,135,60,4,38,8,60,40,13,37,57,51,43,133,1,33,29,99,2,8,40,17,98
11190,84,26,104,35,7,50,25,105,60,1,60,59,93,38,182,1,18,49,57,8,32,44,30,55
11191,70,16,82,20,8,45,54,71,67,18,62,50,73,46,86,2,26,62,80,10,23,53,35,37
11192,130,21,173,72,21,76,25,153,87,24,61,85,128,61,270,4,35,91,126,2,38,86,84,106
11193,150,66,131,71,13,96,96,169,141,17,75,148,132,59,244,22,45,160,171,10,50,71,74,90
11194,74,22,56,51,7,50,28,84,76,10,42,60,59,35,95,2,21,43,90,0,6,60,33,63
11195,127,52,170,98,22,123,42,209,126,57,113,82,189,69,349,7,66,146,154,4,48,100,123,112
11196,153,74,174,134,21,123,28,215,135,27,103,62,91,90,338,16,88,148,192,16,55,74,87,109
11197,96,15,158,108,20,49,4,85,136,7,37,74,43,47,244,4,66,31,201,0,30,68,55,150
11198,53,30,100,51,11,54,34,128,49,18,77,82,85,55,162,5,42,45,104,10,32,51,55,63
11199,92,40,111,100,17,94,46,159,156,24,77,107,137,57,267,16,54,121,169,2,40,57,121,110
11200,58,8,92,60,21,35,1,65,80,4,19,51,49,28,155,0,49,21,77,2,19,49,67,90
11201,79,37,151,70,12,76,39,103,100,30,57,108,107,41,182,4,41,80,85,8,19,63,66,74
11202,85,28,154,69,26,111,39,221,146,14,94,133,151,84,249,6,81,142,197,2,64,108,116,134
11203,67,33,124,43,9,30,58,69,55,23,60,63,63,40,126,2,27,66,67,4,23,46,30,55
11204,63,15,86,41,9,59,12,62,49,8,45,63,67,34,153,6,41,53,87,6,18,48,70,75
11205,125,41,130,109,20,145,40,209,108,6,130,78,174,77,309,12,29,96,164,16,41,66,66,105
11206,59,30,152,61,23,70,19,106,76,16,24,59,73,50,213,2,36,69,157,10,23,51,44,66
11207,69,38,93,54,14,43,36,110,55,8,53,71,65,37,161,4,39,66,93,4,22,40,43,73
11208,139,64,142,97,26,109,41,192,78,21,97,124,147,79,292,14,48,143,165,20,31,96,116,75
11209,48,23,84,57,13,39,8,66,48,17,48,53,64,31,188,3,45,52,75,2,23,45,29,51
11210,60,14,92,58,8,28,5,95,14,7,23,18,32,38,92,6,16,17,89,0,9,42,29,93
11211,89,39,122,72,23,86,101,171,114,32,107,113,117,56,231,6,66,154,147,30,45,61,72,107
11212,52,8,153,52,4,27,2,76,77,15,29,59,35,23,133,5,22,40,125,0,8,39,53,51
11213,110,16,266,148,5,35,5,129,147,4,37,84,42,34,302,0,41,51,257,4,15,53,69,160
11214,95,20,145,66,15,59,7,121,39,3,59,74,73,62,226,1,29,45,136,2,39,52,58,96
11215,53,15,128,37,21,57,6,94,85,7,58,50,65,50,207,1,49,55,200,0,18,71,76,84
11216,70,10,88,57,11,44,1,52,49,1,17,44,36,30,119,1,22,26,116,0,14,30,15,74
11217,91,22,171,83,8,80,20,152,98,21,71,94,95,76,213,18,46,80,109,0,32,33,39,113
11218,85,19,95,53,12,62,19,112,64,12,71,69,91,55,143,4,32,59,105,6,23,43,14,70
11219,90,37,187,92,33,59,17,104,133,26,59,111,51,76,298,5,63,73,202,13,49,108,78,151
11220,78,25,72,45,18,80,19,123,100,14,65,84,117,47,187,0,35,74,77,2,20,40,40,29
11221,142,43,271,81,20,138,8,139,98,12,91,110,101,80,343,5,53,99,269,8,54,89,64,102
11222,65,29,69,61,7,49,17,77,70,8,36,62,63,36,197,5,42,39,111,0,16,27,53,68
11223,85,36,128,74,10,52,24,100,60,41,38,65,91,49,185,1,59,29,114,8,20,63,107,72
11224,146,51,170,69,20,96,20,159,95,13,80,134,104,86,334,7,48,67,148,20,41,93,129,98
11225,96,23,107,55,2,48,7,130,72,4,32,79,75,31,209,4,35,66,146,14,16,79,21,70
11226,71,12,117,56,11,52,0,67,38,2,39,56,45,28,149,2,45,9,83,4,5,34,40,76
11227,55,1,166,44,15,37,5,73,91,2,22,59,65,35,156,6,52,40,149,2,9,39,16,57
11228,55,26,55,29,3,34,47,47,36,8,42,69,40,26,99,4,12,53,60,1,20,17,25,41
11229,77,23,78,32,7,30,1,61,50,1,24,56,44,41,162,0,24,39,95,2,16,31,32,59
11230,82,46,66,45,6,80,14,87,59,9,70,81,73,43,173,8,29,74,78,2,20,38,40,25
11231,59,19,126,45,15,52,7,90,22,8,44,58,57,42,172,3,29,41,152,6,22,56,38,85
11232,42,26,82,25,6,40,37,80,43,16,50,66,67,44,131,2,38,56,83,12,17,64,37,35
11233,87,27,108,41,15,17,6,57,54,11,40,49,20,31,158,8,31,33,134,2,14,53,37,68
11234,99,36,88,58,14,76,72,85,89,33,82,112,29,28,140,1,31,95,110,2,36,42,60,64
11235,65,28,102,52,8,39,3,46,36,2,31,41,28,25,155,1,39,27,69,2,18,32,30,55
11236,84,29,97,60,6,71,28,106,71,8,76,98,92,54,175,3,52,60,93,8,24,33,42,71
11237,67,9,65,42,9,30,8,65,35,10,30,45,33,41,159,1,18,35,90,0,13,26,44,61
11238,84,28,124,15,17,62,2,104,81,9,49,103,100,36,190,0,33,76,62,12,20,29,20,67
11239,61,16,75,8,14,52,6,70,52,0,47,46,70,27,145,7,30,66,85,0,14,42,18,53
11240,78,14,145,45,19,28,7,54,38,7,17,52,44,12,197,2,37,33,57,0,4,40,28,48
11241,65,6,122,54,8,31,2,113,52,12,54,51,53,31,127,3,27,33,89,6,24,45,67,58
11242,40,24,103,21,14,46,1,61,31,1,30,48,27,20,144,0,39,23,64,8,9,43,35,41
11243,116,48,194,100,12,112,43,184,115,32,107,153,137,62,301,6,73,97,212,8,49,76,73,137
11244,67,38,90,52,13,59,11,96,91,11,41,83,57,49,223,7,45,69,81,10,22,44,15,74
11245,66,25,83,63,14,72,56,126,61,6,83,129,72,40,202,10,30,107,93,12,39,56,73,59
11246,80,21,71,60,8,54,11,120,8,16,48,82,74,40,134,2,61,70,151,0,30,40,53,130
11247,63,27,90,45,1,60,31,86,51,20,78,69,75,47,196,12,31,82,85,8,12,35,68,52
11248,60,15,70,38,3,15,3,53,46,8,20,30,35,29,124,2,19,19,59,0,8,33,27,73
11249,108,33,112,69,15,80,50,113,75,21,58,84,90,40,212,1,36,117,116,2,31,64,43,81
11250,48,5,44,22,5,41,44,54,48,8,38,58,38,29,87,4,19,48,40,4,12,22,8,42
11251,52,19,178,19,4,69,20,89,52,4,52,46,83,39,174,5,19,110,172,6,13,19,58,41
11252,85,16,80,36,8,64,20,70,72,4,56,49,72,30,151,10,34,76,74,6,18,46,37,36
11253,96,32,159,67,11,54,58,69,76,16,82,101,107,61,143,6,33,80,151,8,43,66,66,109
11254,53,12,96,49,10,34,9,74,48,1,52,39,49,22,158,11,49,51,100,12,38,39,77,57
11255,136,50,209,84,21,97,108,204,130,27,108,127,146,102,313,19,57,161,156,13,57,72,111,104
11256,89,6,127,56,5,4,6,88,41,11,68,111,83,36,186,6,51,65,85,0,30,26,60,107
11257,53,14,42,44,12,52,24,91,70,13,48,65,62,31,88,2,48,86,85,0,22,58,20,69
11258,16,13,209,54,16,40,23,83,74,9,35,38,31,42,179,3,43,55,199,0,18,57,66,50
11259,54,17,55,22,8,40,31,35,45,13,47,59,48,18,93,2,21,56,49,2,8,39,38,33
11260,177,53,175,104,16,98,59,166,161,31,144,166,171,109,332,13,66,179,197,4,62,94,59,141
11261,99,18,100,58,5,76,10,73,108,9,36,36,46,47,168,3,15,71,67,0,9,15,47,26
11262,52,15,73,46,11,50,19,74,62,11,37,67,64,30,100,0,23,46,76,16,25,47,35,40
11263,62,17,218,113,23,50,10,142,53,6,71,100,90,75,266,1,62,68,163,2,49,74,104,129
11264,68,15,107,52,13,47,13,98,79,21,30,61,61,53,169,8,8,49,95,6,20,29,51,58
11265,51,14,92,31,5,56,26,61,43,17,36,83,51,27,135,7,41,40,70,0,15,35,17,47
11266,99,31,106,57,8,72,57,147,85,22,68,104,107,54,207,0,53,108,105,2,29,46,62,65
11267,121,52,223,108,26,86,49,132,131,56,70,132,148,67,339,10,81,80,186,4,21,116,94,168
11268,76,12,172,81,4,60,20,114,49,11,41,40,43,26,192,6,41,46,146,2,18,62,87,79
11269,67,22,160,37,11,44,13,103,51,8,34,79,40,30,130,2,39,29,102,0,18,52,38,88
11270,40,8,59,36,8,23,9,68,39,8,30,34,37,15,96,1,24,36,51,0,9,11,32,54
11271,70,20,106,68,16,69,24,133,57,6,79,55,75,53,96,4,46,62,134,2,36,56,86,68
11272,77,21,134,45,11,58,3,82,45,9,79,44,64,28,197,6,46,18,156,8,23,47,49,94
11273,58,10,137,41,6,31,8,73,27,9,39,52,46,36,146,4,37,30,127,0,15,37,47,45
11274,34,16,146,42,6,31,12,57,64,0,26,34,16,15,158,3,29,33,150,2,11,37,32,39
11275,105,23,156,41,16,56,20,124,122,22,56,62,88,53,293,9,62,37,104,8,27,88,78,134
11276,86,21,54,69,13,46,34,94,62,15,50,79,110,52,210,4,36,53,119,2,21,57,40,94
11277,107,20,108,87,11,52,8,142,51,13,77,71,60,69,216,0,37,58,149,4,31,4,91,115
11278,94,19,136,56,25,50,13,106,83,18,17,72,100,57,162,8,51,79,96,8,24,70,24,64
