,1_NRAS,2_DNMT3A,2_SF3B1,2_IDH1,3_GATA2,4_KIT,5_NPM1,6_chr6,7_EZH2,9_JAK2,10_chr10,11_WT1,12_KRAS,12_PTPN11,13_FLT3,14_chr14,15_IDH2,16_chr16,17_TP53,17_SRSF2,18_chr18,20_ASXL1,21_RUNX1,21_U2AF1
13302,131,61,361,113,51,187,15,148,258,58,60,299,193,121,602,39,104,24,479,6,48,169,80,188
13303,30,15,32,18,5,34,26,22,31,8,23,43,32,18,83,6,9,31,51,2,10,23,32,55
13304,93,20,246,74,27,81,63,89,122,57,31,143,136,71,296,24,49,81,212,38,49,85,49,88
13305,55,24,83,44,7,48,11,35,41,7,20,61,85,43,147,15,31,51,95,2,23,19,58,73
13306,55,15,89,44,3,44,28,56,67,13,33,50,80,60,130,36,32,51,89,32,12,16,33,56
13307,62,31,145,62,17,57,2,47,65,10,24,50,54,40,187,13,30,17,142,2,17,37,43,42
13308,40,16,58,27,4,39,50,39,43,18,23,60,53,21,124,10,12,34,36,4,16,35,36,31
13309,49,9,58,33,5,32,24,42,59,12,16,43,56,33,122,14,4,39,59,2,12,33,47,32
13310,71,31,160,39,21,73,34,79,87,10,19,86,69,60,178,14,29,59,157,2,26,56,48,82
13311,30,16,70,15,19,44,51,42,51,36,32,60,48,36,117,17,25,36,54,6,0,40,47,38
13312,140,89,242,95,33,153,44,149,166,70,74,190,177,102,398,40,54,158,260,44,53,91,136,177
13313,34,15,46,39,8,29,36,32,59,10,17,34,59,28,116,7,20,35,86,7,21,33,35,40
13314,66,15,64,20,6,41,18,37,69,19,8,65,55,41,128,15,21,51,64,2,21,36,54,48
13315,94,30,240,114,11,119,11,66,88,8,22,53,58,106,230,22,53,52,165,0,31,53,52,155
13316,57,21,102,3,13,54,7,61,41,4,24,50,75,32,152,13,22,61,69,4,23,29,76,70
13317,29,21,78,35,18,42,6,36,34,5,17,42,27,22,137,11,13,25,75,0,15,5,17,54
13318,65,27,99,35,19,88,15,55,73,27,34,80,95,55,251,35,47,96,121,12,32,52,75,101
13319,53,12,216,28,11,59,8,50,56,1,12,43,48,36,182,12,23,57,139,2,18,26,17,86
13320,98,29,56,35,11,47,34,28,44,12,12,63,87,54,188,18,18,80,80,12,23,35,57,73
13321,87,19,82,37,16,46,35,25,68,17,28,64,77,42,134,21,24,48,85,4,25,42,40,51
13322,74,17,77,32,6,64,47,49,68,4,21,60,47,30,132,13,22,42,73,6,22,20,62,49
13323,71,38,95,44,30,85,72,95,71,31,39,161,139,100,237,27,50,96,136,8,43,35,93,64
13324,52,12,46,25,9,43,39,31,39,16,15,49,30,35,62,11,27,53,52,4,22,28,37,47
13325,41,16,112,32,2,35,13,23,63,9,15,58,52,15,139,10,27,13,77,2,7,48,35,58
13326,36,23,62,44,20,15,9,18,51,7,21,46,43,38,135,14,27,23,50,2,15,52,33,68
13327,83,10,158,61,19,39,9,45,50,3,12,60,20,59,243,12,30,43,69,6,25,40,68,88
13328,41,13,92,41,17,27,15,40,31,8,12,36,44,21,119,11,17,15,78,0,14,33,25,58
13329,51,8,92,16,17,35,10,37,53,29,13,45,53,28,125,5,27,31,90,8,7,32,46,36
13330,38,14,95,42,16,46,19,46,46,14,15,48,42,23,118,12,13,48,95,10,1,53,40,49
13331,71,6,60,40,9,39,4,29,32,1,18,44,34,35,129,9,16,8,64,0,18,18,40,49
13332,83,13,61,64,21,96,2,59,72,1,24,80,73,34,204,31,34,28,82,10,22,40,95,52
13333,53,22,28,33,12,31,33,38,54,7,14,43,39,28,70,14,24,38,40,8,15,28,24,28
13334,53,19,46,31,8,60,39,26,86,28,27,65,56,31,151,12,18,63,37,12,27,49,34,32
13335,40,20,53,30,10,39,11,25,44,9,9,46,50,23,86,10,16,44,42,2,13,26,26,16
13336,61,35,94,58,12,77,40,58,77,22,38,79,70,54,168,12,36,61,88,14,35,41,86,55
13337,65,25,57,29,18,58,46,45,60,11,21,79,57,38,153,21,29,68,63,0,20,45,26,52
13338,45,22,109,39,7,34,3,36,46,5,15,46,56,39,125,6,32,17,78,0,19,46,22,71
13339,82,27,126,46,11,63,55,45,31,31,31,79,68,62,208,21,36,39,120,18,22,37,88,56
13340,72,20,120,59,16,55,6,44,82,32,14,42,76,42,190,6,43,20,147,0,19,58,59,74
13341,48,27,61,45,7,58,38,37,40,31,16,59,77,40,147,14,25,16,103,8,21,47,71,56
13342,68,13,75,25,10,34,13,29,46,27,6,44,47,31,102,16,14,21,59,2,9,37,57,33
13343,51,22,83,39,10,40,48,32,58,37,25,56,30,33,171,7,17,46,55,2,22,22,60,42
13344,51,2,158,43,15,17,4,34,56,13,13,56,39,34,138,14,31,4,144,4,19,46,46,100
13345,55,18,92,17,0,57,40,33,48,20,16,52,71,39,104,20,17,46,86,6,23,46,52,56
13346,88,21,137,62,21,120,9,84,50,14,48,87,103,39,197,30,48,38,139,16,33,54,66,86
13347,36,11,34,12,2,15,25,28,34,11,10,53,30,18,64,8,11,18,44,0,11,19,17,20
13348,87,24,139,68,16,81,11,30,40,3,23,44,90,50,244,18,27,20,125,12,32,63,85,87
13349,42,16,52,27,8,34,23,15,38,22,21,35,47,25,82,13,14,22,46,0,12,33,50,36
13350,92,19,120,42,14,68,5,47,51,5,23,32,48,43,210,15,26,11,96,2,19,46,40,72
13351,76,35,131,40,12,75,72,67,82,34,38,109,49,27,244,16,31,60,119,10,22,63,120,87
13352,53,34,138,98,26,50,103,74,72,22,9,152,123,66,350,51,69,87,97,2,42,4,11,33
13353,32,14,93,30,11,38,11,42,26,5,4,27,45,10,93,15,26,24,73,4,11,38,36,42
13354,16,34,81,48,12,69,57,47,72,22,56,100,77,46,160,23,24,73,86,28,27,43,87,69
13355,222,87,362,207,63,211,257,177,266,138,132,331,311,192,626,48,83,207,365,28,118,228,294,177
13356,42,21,206,67,9,37,9,63,81,7,6,70,66,43,174,15,34,32,170,2,15,64,70,73
13357,32,26,49,20,7,39,37,26,43,29,24,28,60,22,110,6,9,45,66,19,13,30,32,30
13358,105,7,159,68,9,65,111,128,176,23,41,113,199,103,204,25,64,163,184,10,62,43,149,131
13359,87,23,111,50,26,67,35,48,87,25,29,63,97,56,226,28,44,52,95,15,23,58,44,37
13360,60,18,93,56,13,38,14,59,54,12,16,65,82,52,177,6,17,41,140,6,29,36,52,71
13361,167,93,277,92,16,191,62,56,106,31,54,239,112,125,456,61,87,104,302,24,85,103,100,143
13362,51,26,71,42,14,37,12,39,35,18,7,45,54,20,114,16,18,28,68,0,10,34,13,45
13363,63,12,79,60,10,56,42,59,86,20,22,52,90,34,166,22,49,49,108,0,6,65,94,70
13364,62,14,73,44,10,73,44,43,66,10,31,49,82,41,133,10,37,68,139,10,24,48,31,58
13365,27,12,141,45,17,44,4,53,20,22,19,49,47,35,191,9,32,23,175,4,13,69,50,77
13366,74,15,84,40,17,60,46,44,42,17,23,75,83,49,176,19,31,35,66,6,13,58,93,76
13367,68,16,0,26,9,53,24,57,45,13,7,0,26,46,200,9,42,0,68,2,3,56,43,45
13368,275,71,419,162,59,325,62,215,234,61,129,243,256,183,576,70,146,185,375,28,99,182,215,281
13369,59,18,95,2,13,70,32,64,68,15,26,84,96,40,189,17,17,48,66,4,26,25,52,56
13370,30,16,49,22,7,26,36,27,37,18,23,49,50,19,94,14,16,24,38,0,13,18,13,38
13371,42,6,93,36,5,31,3,40,57,10,8,38,43,27,102,13,28,30,73,0,13,32,22,46
13372,52,14,52,22,7,64,34,49,53,7,5,51,62,31,149,8,23,54,57,14,25,34,30,49
13373,111,33,207,135,23,112,61,82,166,42,10,117,97,73,81,6,64,77,187,4,35,89,73,108
13374,39,28,64,48,12,30,4,30,37,10,9,52,46,23,143,6,23,14,117,2,6,49,22,27
13375,63,26,58,27,10,15,21,31,41,16,16,60,43,37,124,13,16,58,69,12,23,30,32,24
13376,40,22,56,33,8,46,7,23,44,6,14,47,46,31,112,11,7,35,62,2,6,36,40,45
13377,54,16,84,44,9,49,21,38,51,16,20,62,56,25,133,11,13,33,85,2,23,36,36,60
13378,48,25,33,33,8,35,4,25,31,4,7,51,20,10,142,9,25,28,53,2,6,30,42,36
13379,118,35,204,84,24,62,34,84,133,1,22,139,93,38,266,41,40,107,185,0,23,22,96,106
13380,63,15,61,24,1,35,9,29,41,6,22,40,31,21,100,12,7,31,56,2,15,41,20,44
13381,40,18,75,17,9,33,12,40,40,10,6,53,40,18,93,14,10,23,62,2,8,26,22,39
13382,72,20,55,24,5,30,40,16,68,3,13,53,52,14,94,18,10,41,27,0,27,35,15,23
13383,70,23,76,38,10,46,25,26,48,11,31,52,55,34,117,13,14,46,77,0,29,37,52,66
13384,75,14,87,33,7,31,30,45,50,7,8,37,70,32,158,7,28,23,109,0,5,40,64,67
13385,78,20,104,45,14,59,40,64,53,10,18,66,63,55,97,14,37,37,96,6,19,38,32,38
13386,94,31,77,69,6,96,22,50,54,4,16,52,75,52,196,8,40,51,93,7,34,37,49,51
13387,58,20,97,46,0,61,2,26,36,11,18,54,68,27,103,13,28,39,92,0,19,46,30,52
13388,105,46,145,68,32,79,47,62,105,42,39,96,127,50,181,18,49,24,148,4,35,83,118,108
13389,46,23,45,20,15,37,34,25,36,30,13,57,58,23,72,2,13,26,44,8,16,29,62,38
13390,141,24,172,61,36,84,36,49,76,12,24,95,98,81,191,29,48,74,189,2,35,73,114,114
13391,34,15,43,18,10,31,27,24,23,12,17,43,40,22,76,12,19,12,52,2,19,25,30,35
13392,75,27,85,44,10,61,61,62,75,23,42,111,61,36,172,28,33,73,98,16,37,52,58,69
13393,91,9,96,66,25,51,18,63,100,18,22,74,77,56,237,36,36,52,146,10,16,81,79,92
13394,73,24,91,47,12,54,25,34,50,7,31,52,69,44,131,15,30,31,117,11,14,30,58,68
13395,106,35,102,86,34,108,30,95,130,30,29,114,91,77,302,0,54,85,163,4,38,31,72,93
13396,58,13,99,28,10,12,9,48,42,11,2,25,38,35,132,12,24,13,90,0,11,58,42,49
13397,86,26,161,62,17,53,31,51,89,23,27,83,67,57,242,22,39,23,158,6,17,73,98,100
13398,135,22,400,146,22,79,8,163,0,41,45,120,146,120,407,59,44,14,322,2,60,146,250,164
13399,44,6,97,44,6,36,7,64,30,10,12,33,38,32,117,16,14,16,78,0,12,39,46,51
13400,62,21,76,21,11,53,28,46,61,9,18,55,90,46,137,15,17,26,69,0,28,42,39,45
13401,30,17,56,31,0,23,33,19,44,7,9,15,70,16,102,4,14,28,43,2,9,11,6,46
13402,198,83,293,117,47,109,70,166,254,44,70,232,211,98,396,56,68,168,237,6,35,116,126,190
13403,52,23,177,51,8,61,13,42,50,13,22,42,54,42,181,17,25,36,132,10,17,36,59,52
13404,44,16,60,32,5,27,11,19,28,8,12,43,39,31,96,23,25,17,39,0,9,26,16,35
13405,46,12,79,25,7,29,3,29,22,9,10,45,17,16,80,11,23,22,56,2,10,25,15,44
13406,69,27,46,81,15,42,35,54,85,30,37,78,86,42,172,12,36,77,93,24,26,68,80,63
13407,77,35,166,76,11,87,9,52,42,16,24,68,73,42,187,20,28,72,140,6,3,67,105,63
13408,34,24,54,24,11,48,23,36,44,10,16,45,45,24,91,14,17,32,60,0,25,23,28,23
13409,45,14,59,23,6,43,7,22,21,7,11,50,47,10,89,14,24,55,43,4,18,21,25,34
13410,66,17,83,76,8,50,13,55,68,8,10,54,37,43,171,8,33,63,68,8,27,57,13,78
13411,78,17,105,53,15,63,10,47,70,7,27,73,63,34,178,10,27,109,101,2,35,45,73,72
13412,70,8,184,0,38,114,143,107,129,66,35,24,129,44,276,29,46,142,203,46,40,125,127,20
13413,73,23,103,45,21,45,30,71,68,39,40,94,76,35,147,18,12,63,42,2,22,52,75,47
13414,83,30,64,59,14,52,21,63,66,22,10,70,74,35,146,20,34,44,110,8,19,60,50,47
13415,56,21,87,44,20,69,16,51,69,11,25,62,71,37,159,25,27,49,93,8,19,49,78,66
13416,83,3,98,35,7,41,33,37,64,5,10,72,13,41,123,4,35,18,72,6,31,10,22,58
13417,28,28,79,20,6,41,19,65,26,13,11,50,22,22,81,0,6,18,15,0,11,18,49,33
13418,45,21,94,15,9,60,32,36,38,12,39,78,69,36,148,11,31,28,81,8,18,40,50,38
13419,143,56,177,86,34,82,81,115,138,19,27,82,142,61,262,30,69,166,192,34,39,66,106,100
13420,40,22,207,90,6,58,11,113,102,4,25,41,37,77,260,0,59,83,230,2,44,59,46,76
13421,75,34,108,59,18,62,26,42,64,20,34,72,84,51,187,13,38,67,96,12,29,18,86,57
13422,125,78,336,114,51,245,134,70,210,81,89,131,202,97,526,32,61,168,399,26,60,132,228,130
13423,43,13,42,19,11,26,36,27,42,3,12,42,53,16,83,4,12,32,67,2,15,31,26,43
13424,220,119,377,176,34,225,242,204,270,85,117,320,353,165,569,80,113,267,342,22,101,109,213,172
13425,51,8,65,27,5,32,10,32,31,2,8,25,33,18,122,13,29,36,118,2,21,29,13,40
13426,67,33,42,64,21,57,49,75,84,33,38,95,82,49,231,8,30,97,114,2,23,46,81,71
13427,25,20,100,18,4,37,6,34,44,18,15,20,19,42,83,23,16,57,0,4,0,45,67,51
13428,87,34,95,41,13,75,38,65,79,11,39,88,117,43,205,18,38,61,82,2,41,61,45,88
13429,16,28,72,31,12,33,9,40,33,3,10,52,34,70,95,16,37,32,87,2,21,10,52,69
13430,85,3,132,66,17,28,7,32,50,5,9,36,24,34,142,5,26,15,129,0,20,36,28,79
13431,91,27,79,45,18,42,7,41,43,6,20,55,41,42,161,12,31,20,123,10,25,41,37,73
13432,78,37,79,44,13,72,31,62,81,29,35,58,43,28,164,14,40,61,70,9,0,49,99,37
13433,50,9,68,46,9,25,7,32,23,9,10,59,27,31,107,11,32,10,122,1,9,31,49,42
13434,33,16,58,19,4,42,12,31,42,1,18,47,36,28,102,9,2,21,47,2,16,18,41,38
13435,34,10,55,28,11,14,9,24,20,5,12,36,43,12,75,11,13,10,95,4,8,29,25,44
13436,94,1,133,31,24,58,53,21,53,7,14,76,69,57,136,11,36,41,112,4,23,57,30,52
13437,55,18,77,0,14,25,2,56,31,8,9,42,39,36,142,8,20,54,92,0,22,39,47,75
13438,65,32,98,43,22,41,3,35,58,2,10,41,28,38,127,13,29,68,91,2,6,54,23,63
13439,56,5,86,24,5,31,2,31,40,2,11,33,43,15,168,17,14,23,85,8,19,39,15,46
13440,30,8,53,15,8,31,18,16,26,6,5,34,40,20,104,10,20,31,27,2,13,27,13,38
13441,68,49,120,82,21,37,21,45,102,30,20,60,85,58,217,14,55,76,134,10,34,97,49,65
13442,161,54,265,129,0,134,47,176,96,69,52,236,181,112,537,39,95,53,301,0,31,167,169,62
13443,29,17,32,21,3,21,28,15,20,13,16,41,25,21,55,2,18,29,33,6,10,16,25,25
13444,51,9,49,35,5,31,10,20,39,2,5,32,32,27,101,9,20,13,52,6,8,16,8,47
13445,67,35,163,39,12,50,16,42,89,7,9,59,61,48,169,21,50,46,159,6,15,53,40,58
13446,78,39,129,38,27,95,92,86,114,49,54,92,110,22,230,23,41,113,87,28,22,49,175,28
13447,29,17,60,18,0,19,1,21,38,0,9,14,30,12,98,14,10,7,59,4,9,23,13,42
13448,62,24,111,58,15,63,29,55,125,26,30,86,109,53,209,20,29,36,96,2,23,62,83,92
13449,62,64,208,57,21,66,18,69,70,17,39,76,99,101,199,22,70,70,222,16,40,109,72,110
13450,58,12,97,51,19,37,29,33,59,15,15,67,54,36,159,11,23,25,88,2,15,41,34,64
13451,70,30,52,27,5,46,31,43,24,14,18,51,53,41,107,8,21,47,51,1,13,36,41,48
13452,89,27,68,40,7,41,20,49,66,6,16,106,76,27,192,14,22,46,105,2,24,39,62,61
13453,35,23,68,40,10,46,54,56,62,16,28,76,75,28,135,13,23,37,105,2,27,38,39,34
13454,106,38,273,125,22,76,12,109,154,29,12,127,139,47,252,17,55,25,244,0,26,85,136,105
13455,138,55,294,63,16,97,39,140,136,47,51,162,194,102,462,67,60,81,273,10,78,150,101,211
13456,56,17,116,71,11,14,8,36,59,2,13,34,58,36,182,13,27,27,158,0,28,31,36,53
13457,48,12,47,24,8,33,16,28,45,11,13,40,19,27,83,3,19,19,57,8,10,24,24,46
13458,66,22,125,67,17,71,31,51,59,14,41,88,99,31,232,11,30,50,92,6,32,40,30,82
13459,49,14,61,24,7,43,26,35,22,12,17,66,54,31,121,9,21,17,60,6,19,41,34,27
13460,44,23,89,37,16,64,21,46,63,15,31,76,83,38,155,13,24,37,103,0,32,28,41,49
13461,52,18,73,30,7,48,8,41,31,4,12,34,39,27,76,14,12,24,46,2,21,31,28,38
13462,93,32,63,46,8,59,34,35,75,11,15,69,86,58,206,12,26,27,78,6,20,21,50,54
13463,129,38,165,78,31,97,110,95,190,44,36,155,161,66,303,25,74,63,158,10,10,86,59,113
13464,70,33,128,34,14,71,19,72,97,46,26,78,86,56,218,23,34,38,111,0,15,45,38,73
13465,54,14,51,14,9,20,23,38,41,1,5,39,59,12,104,14,15,34,38,4,13,16,55,51
13466,149,85,278,128,33,139,58,138,177,76,61,172,173,100,430,58,101,105,249,10,62,126,159,201
13467,44,12,49,35,10,34,6,56,22,4,9,37,51,37,136,5,14,9,39,0,17,28,37,55
13468,108,20,236,119,16,58,3,66,84,1,19,79,55,33,199,6,45,5,225,0,36,57,48,148
13469,45,17,112,51,19,61,37,69,68,37,43,84,97,27,183,34,36,39,73,4,26,77,85,84
13470,45,16,78,30,12,48,39,31,26,20,8,38,61,20,110,8,27,45,56,12,14,29,36,37
13471,43,15,71,31,10,38,21,33,39,11,5,38,62,19,87,26,21,33,62,8,8,23,32,24
13472,77,28,135,51,16,68,11,81,113,26,25,78,81,66,216,23,68,23,98,8,33,47,78,66
13473,49,14,57,24,8,6,13,21,18,1,13,49,31,15,50,6,12,26,40,2,15,16,17,35
13474,94,36,170,36,23,77,50,49,100,32,27,100,88,39,180,17,45,52,159,14,35,62,66,82
13475,62,26,69,31,18,39,28,35,41,18,16,34,67,27,129,10,21,62,72,8,19,44,80,60
13476,38,24,42,13,12,15,17,29,38,2,11,32,36,20,104,12,14,23,48,4,16,13,21,37
13477,52,39,138,45,14,93,48,37,96,38,39,83,111,42,260,29,66,76,90,14,37,46,80,70
13478,74,32,114,28,6,73,45,57,75,0,20,94,76,47,196,26,16,57,106,4,21,37,44,43
13479,60,20,74,33,17,49,45,40,48,6,23,51,45,37,141,15,10,43,81,8,15,49,46,60
13480,145,67,331,111,31,136,128,165,151,66,92,225,142,89,497,33,100,131,271,16,60,55,142,177
13481,37,19,79,38,7,46,48,44,65,21,17,75,65,37,127,11,27,35,83,0,17,45,48,47
13482,76,32,162,57,19,106,91,49,97,40,54,82,94,65,162,19,30,94,123,16,26,79,87,87
13483,61,17,70,33,1,41,37,20,35,12,17,67,19,19,74,2,13,34,71,4,25,34,47,40
13484,139,41,106,101,27,107,89,107,118,34,40,139,142,101,218,41,66,107,183,8,52,48,85,128
13485,69,27,90,52,10,13,30,50,59,14,25,44,77,33,143,15,28,55,95,8,20,39,59,51
13486,60,19,63,9,1,29,4,27,32,6,18,36,37,28,93,16,15,11,125,0,18,18,21,62
13487,40,12,70,39,5,29,4,32,46,23,14,24,37,31,115,8,22,7,68,0,12,39,29,51
13488,88,22,189,62,18,68,31,71,79,46,22,69,127,81,287,22,36,50,176,6,31,76,104,146
13489,92,26,146,56,15,69,20,59,67,13,31,64,80,59,219,21,26,51,194,0,12,66,75,76
13490,89,27,141,60,20,68,4,31,67,17,22,57,67,22,235,10,36,14,207,0,12,87,50,93
13491,56,11,69,25,9,23,11,25,41,10,7,42,49,31,115,10,27,16,56,10,5,38,17,57
13492,44,2,98,37,8,45,4,41,53,3,11,49,36,31,137,5,19,18,102,2,24,23,55,46
13493,302,76,595,282,76,235,44,189,279,94,98,191,253,221,1006,64,110,100,678,20,112,280,257,369
13494,41,12,56,25,10,42,3,33,28,4,13,54,37,29,103,3,4,17,50,4,21,34,16,41
13495,65,8,98,52,8,44,4,33,22,6,12,37,58,35,156,5,22,11,83,14,27,66,89,42
13496,114,31,466,77,19,89,12,114,52,65,39,163,74,90,566,27,102,48,304,4,18,156,112,214
13497,48,41,86,19,8,69,15,57,67,13,34,74,64,32,107,16,23,67,77,2,24,44,33,54
13498,58,21,69,28,6,30,34,37,52,15,15,56,63,29,107,17,11,47,48,4,19,28,26,41
13499,83,20,116,43,17,56,44,34,51,33,26,77,67,41,198,9,23,52,147,2,20,48,46,68
13500,116,43,115,88,19,105,6,29,90,4,38,86,73,59,253,25,34,55,160,0,9,55,63,83
13501,45,19,119,38,14,22,12,35,47,27,20,50,37,27,112,7,21,25,72,2,10,41,65,48
13502,72,31,190,51,10,61,11,63,71,24,23,43,84,57,229,29,26,20,182,16,13,34,91,67
13503,50,15,72,16,10,38,36,25,58,26,24,71,50,34,128,18,27,39,70,10,8,38,29,46
13504,90,31,103,53,13,67,32,67,70,8,33,73,106,50,180,29,22,64,77,14,35,43,57,64
13505,66,44,85,52,23,61,9,55,93,10,27,42,60,48,186,26,44,34,101,6,42,43,72,67
13506,46,9,84,47,14,75,6,61,54,6,14,47,85,48,170,18,14,25,79,8,14,45,60,62
13507,21,15,38,14,2,28,32,26,37,10,18,33,28,9,61,9,21,38,44,6,8,17,33,21
13508,75,15,138,27,14,31,7,51,37,15,25,36,58,34,189,29,25,40,124,2,18,78,71,54
13509,83,23,171,43,28,32,7,52,95,20,14,60,60,40,244,16,34,23,213,0,23,70,58,73
13510,89,38,168,68,10,79,30,65,95,0,21,101,113,54,215,21,55,50,177,14,27,46,76,77
13511,107,48,155,45,24,70,37,58,104,44,32,67,94,25,115,20,55,78,111,10,36,81,146,87
13512,40,11,51,19,1,29,5,27,27,4,13,35,44,23,81,6,11,17,34,2,8,24,23,47
13513,87,41,198,78,28,103,4,68,121,12,43,73,92,69,331,21,40,67,224,12,43,91,98,119
13514,61,35,205,41,17,41,14,61,85,41,35,78,102,44,284,20,44,36,189,24,35,78,61,54
13515,43,4,26,53,3,27,12,17,38,7,10,45,41,19,129,7,15,2,53,4,12,16,33,61
13516,125,53,341,132,26,161,44,126,168,33,57,166,235,106,421,41,80,97,236,2,57,112,87,223
13517,51,11,47,46,10,39,25,20,52,7,16,65,45,34,107,15,22,33,69,6,12,22,32,43
13518,37,22,67,35,11,24,7,23,45,3,11,40,45,23,109,16,14,18,87,8,8,31,19,34
13519,41,11,62,36,9,55,31,29,57,10,20,58,53,30,68,7,11,46,68,2,15,21,27,35
13520,56,21,111,62,19,62,19,63,50,13,21,76,90,61,165,23,31,30,99,8,15,68,105,84
13521,43,31,76,32,10,20,27,29,40,1,12,42,43,41,146,10,27,26,47,0,14,43,33,43
13522,59,7,86,30,12,47,7,30,45,4,7,38,24,25,112,15,15,25,76,2,0,25,46,36
13523,38,5,65,44,12,26,1,34,24,7,11,34,43,29,127,6,11,23,59,2,8,26,66,45
13524,24,15,39,17,7,19,23,16,31,6,12,33,43,21,59,9,8,45,45,0,4,28,30,15
13525,52,17,46,28,3,50,26,37,48,3,19,41,54,36,94,9,24,24,48,8,20,30,25,52
13526,39,15,89,34,6,49,21,49,34,13,20,36,61,29,140,9,18,26,102,4,15,39,35,37
13527,61,31,173,37,12,49,12,41,57,11,19,55,52,43,168,18,35,11,141,12,23,37,45,33
13528,54,23,53,23,9,77,30,50,49,8,26,77,57,18,125,13,26,54,75,8,34,50,63,26
13529,56,9,45,36,4,44,6,36,25,0,5,17,38,36,109,2,33,32,64,6,14,28,71,31
13530,42,9,77,45,5,46,53,43,28,13,29,65,68,33,129,23,18,44,63,8,27,29,70,58
13531,62,27,109,37,16,62,39,40,85,23,19,47,53,25,176,19,41,32,83,0,5,51,23,60
13532,37,13,59,38,5,55,52,34,42,18,22,57,50,25,85,6,14,51,54,12,19,18,23,41
13533,103,33,95,68,11,78,50,56,58,8,30,62,87,58,213,4,35,50,105,4,28,44,22,66
13534,87,13,109,60,6,49,20,77,65,11,12,74,62,53,170,10,22,21,93,0,19,56,35,73
13535,35,6,174,37,4,32,1,30,38,5,22,27,34,12,193,3,22,13,78,4,16,51,35,55
13536,50,17,0,0,12,16,0,67,53,17,30,55,117,0,149,18,19,59,83,1,27,34,39,73
13537,78,26,100,52,9,70,20,66,59,29,34,62,88,48,144,20,26,57,74,8,33,56,22,70
13538,56,16,120,69,14,49,3,50,74,13,13,75,38,122,358,29,69,18,159,2,33,72,33,67
13539,86,15,111,24,0,29,21,40,16,9,11,0,50,19,148,0,24,30,57,16,10,20,32,54
13540,38,25,80,36,10,36,17,55,47,20,15,39,58,32,105,11,24,33,56,6,15,35,31,41
13541,62,31,96,36,28,58,36,44,78,14,24,74,65,49,129,12,25,43,73,4,22,52,40,65
13542,171,89,403,153,43,125,66,188,266,27,50,251,244,188,599,74,114,99,324,12,79,83,116,218
13543,63,25,96,35,19,54,38,35,64,19,23,69,92,32,149,18,26,39,83,20,24,34,73,90
13544,32,18,59,38,15,49,21,30,68,19,20,44,55,34,125,12,30,27,78,4,15,40,25,52
13545,152,99,285,150,23,183,130,126,218,21,63,254,258,119,483,68,102,172,216,22,91,117,108,219
13546,47,23,108,44,13,20,3,41,30,6,10,50,69,34,165,11,42,37,78,4,10,45,7,58
13547,71,3,136,44,4,28,17,22,81,2,10,20,36,23,143,11,31,35,75,0,15,40,19,64
13548,131,44,236,112,36,87,16,76,170,5,59,197,188,96,368,47,57,84,205,30,40,28,161,173
13549,25,19,37,16,6,25,29,30,33,8,10,53,37,20,92,7,24,18,54,12,23,22,43,35
13550,61,25,93,43,7,77,50,40,82,15,34,68,64,22,99,23,40,79,57,4,24,40,46,67
13551,82,79,421,63,10,102,44,99,54,2,43,164,38,28,489,24,42,55,188,2,43,17,27,63
13552,23,18,36,20,5,30,32,25,28,12,14,51,39,15,78,20,18,29,48,0,13,31,37,43
13553,53,15,96,34,4,31,7,43,60,1,9,30,39,31,90,21,28,17,100,0,11,21,14,28
13554,25,25,74,36,12,62,53,50,42,1,35,80,53,36,123,17,20,51,75,4,22,32,30,47
13555,26,11,61,44,11,22,35,29,55,25,10,47,34,30,133,0,35,11,42,2,13,48,51,50
13556,99,24,136,42,16,42,9,60,46,7,15,64,44,38,205,24,33,42,124,12,25,44,55,71
13557,47,18,62,17,6,20,27,32,54,7,17,46,78,29,125,14,10,2,55,0,22,23,52,43
13558,114,57,253,97,48,150,163,83,199,75,79,198,181,85,459,55,85,122,172,20,82,120,183,171
13559,50,14,76,27,6,35,14,22,31,3,17,50,41,31,114,17,15,31,95,2,17,22,24,36
13560,100,55,93,65,25,50,23,73,98,33,23,72,33,55,226,27,48,33,98,8,28,74,65,84
13561,115,8,223,98,7,34,5,69,78,8,7,67,37,56,250,15,39,15,166,4,16,69,41,151
13562,79,26,120,48,16,49,58,62,85,29,18,67,97,62,220,13,35,51,122,14,36,54,82,75
13563,44,53,146,68,29,49,0,74,78,21,26,0,154,56,97,12,43,19,71,8,0,0,27,95
13564,56,23,59,31,5,32,19,66,39,6,11,78,63,22,87,7,22,20,48,16,28,0,45,39
13565,49,6,156,15,8,37,20,44,44,5,16,47,43,32,111,10,26,24,132,16,18,23,33,34
13566,32,14,59,29,9,16,11,26,26,10,11,31,33,17,83,5,8,18,43,0,8,20,13,34
13567,68,17,105,45,11,60,19,53,35,10,29,40,68,46,131,23,24,34,45,11,27,53,84,74
13568,119,26,205,123,53,101,11,113,129,14,54,85,140,76,310,37,48,70,182,6,37,88,103,115
13569,39,15,63,37,8,38,26,28,41,4,16,38,53,27,71,13,12,37,45,10,12,32,64,35
13570,65,38,85,37,24,47,5,21,61,19,7,50,55,37,179,16,16,23,68,14,34,37,15,69
13571,42,15,87,50,9,42,20,25,40,9,4,41,51,28,84,7,22,16,45,0,12,24,30,30
13572,54,14,49,32,10,33,6,62,37,9,18,31,45,46,135,37,26,34,76,2,0,40,64,23
