,1_NRAS,2_DNMT3A,2_SF3B1,2_IDH1,3_GATA2,4_KIT,5_NPM1,6_chr6,7_EZH2,9_JAK2,10_chr10,11_WT1,12_KRAS,12_PTPN11,13_FLT3,14_chr14,15_IDH2,16_chr16,17_TP53,17_SRSF2,18_chr18,20_ASXL1,21_RUNX1,21_U2AF1
12037,67,10,169,89,7,70,4,102,45,7,2,38,23,41,106,7,23,40,103,0,0,28,64,113
12038,126,70,155,83,17,129,127,162,141,49,49,143,161,63,290,6,58,197,185,8,0,82,119,83
12039,132,45,186,90,35,125,23,166,79,30,46,122,144,42,275,4,46,121,143,0,0,69,89,94
12040,105,23,164,115,10,85,9,171,74,10,17,62,123,88,274,2,81,60,109,6,0,91,40,209
12041,75,19,123,53,14,85,13,115,74,52,20,72,98,39,227,3,40,90,104,24,0,71,55,100
12042,66,21,87,40,10,53,67,75,71,20,18,73,78,37,114,6,27,69,98,4,0,35,53,70
12043,73,27,145,64,7,65,27,124,62,10,9,73,74,36,176,3,37,38,107,2,0,70,68,89
12044,137,49,178,62,21,93,32,218,67,31,33,145,123,85,330,1,40,125,181,6,0,115,107,109
12045,138,36,253,78,26,149,23,248,109,38,23,117,169,78,410,8,70,75,323,4,0,120,140,141
12046,104,37,125,51,8,74,25,142,117,27,31,81,88,70,227,9,36,25,77,4,0,65,63,89
12047,81,26,7,34,9,52,59,114,68,20,32,105,88,36,144,10,26,78,71,8,0,32,62,47
12048,79,35,98,42,12,60,78,54,86,23,9,89,72,46,133,3,32,56,97,2,0,49,12,27
12049,132,52,206,109,29,105,103,171,149,76,30,134,182,77,345,3,66,171,182,12,0,109,77,157
12050,173,63,161,45,23,160,96,220,164,64,33,173,186,84,323,17,99,113,191,4,0,110,185,144
12051,65,14,68,33,6,34,19,82,46,5,26,66,67,30,145,2,35,51,108,0,0,14,16,59
12052,69,20,196,70,14,55,9,126,108,9,1,73,61,62,250,4,47,45,171,14,0,73,96,89
12053,132,42,190,85,26,139,47,175,145,35,39,138,172,63,256,11,71,129,140,10,0,88,175,135
12054,89,66,178,81,32,115,134,141,129,79,48,203,145,89,308,19,58,195,185,24,0,107,111,125
12055,82,21,57,50,12,68,71,101,77,24,23,102,94,40,179,1,22,91,102,6,0,28,47,61
12056,88,22,180,79,21,62,16,121,117,23,8,75,81,43,206,9,51,47,137,0,0,59,80,110
12057,48,24,154,58,17,33,8,89,80,4,8,62,34,35,173,3,48,31,134,4,0,46,54,107
12058,92,5,168,51,4,9,3,78,78,11,3,55,50,30,199,0,85,19,142,0,0,76,60,113
12059,81,22,81,52,16,54,31,76,68,14,31,51,83,33,127,4,47,84,60,10,0,41,58,57
12060,99,43,191,82,15,95,40,152,100,30,23,91,122,47,276,19,68,42,204,16,0,87,104,103
12061,86,23,96,60,24,53,39,62,103,13,9,85,70,59,193,2,38,45,112,4,0,30,46,85
12062,136,30,301,142,26,82,6,180,175,31,4,123,72,91,472,7,100,49,248,6,0,143,209,225
12063,85,10,160,64,2,38,31,139,113,17,36,77,51,30,187,2,52,33,126,2,0,80,76,101
12064,64,21,76,31,4,72,71,88,67,13,27,88,84,38,88,2,32,99,73,0,0,27,31,37
12065,52,12,132,45,15,13,1,55,68,9,3,42,37,37,183,2,47,14,114,6,0,43,51,87
12066,99,28,112,57,14,101,13,92,64,3,13,78,81,39,162,13,47,72,115,0,0,65,18,89
12067,77,40,124,53,14,67,48,125,81,11,33,100,87,70,217,17,39,106,78,6,0,63,37,88
12068,51,9,154,28,9,49,1,73,34,5,8,34,70,55,191,16,26,42,140,5,0,57,37,80
12069,104,50,247,123,3,96,25,196,85,54,5,108,110,56,417,5,87,176,402,18,0,131,194,79
12070,57,24,81,43,2,54,69,74,75,25,21,105,75,34,134,17,25,93,55,2,0,57,42,40
12071,90,25,151,65,10,88,23,138,59,23,23,74,129,64,223,5,64,86,162,4,0,74,62,111
12072,106,16,312,109,16,69,10,128,44,19,1,78,70,87,344,15,32,141,230,2,0,86,145,149
12073,54,33,186,50,30,76,35,127,85,29,30,100,115,71,273,20,62,76,184,4,0,77,101,106
12074,101,38,214,64,10,106,86,143,134,32,21,119,113,65,253,10,70,91,135,8,0,75,44,55
12075,70,47,131,63,8,116,85,126,85,28,32,114,98,49,192,6,39,123,126,24,0,77,123,80
12076,119,41,65,58,6,84,61,135,117,60,15,128,117,53,270,10,50,100,141,26,0,70,97,98
12077,51,12,92,44,12,34,54,45,83,33,15,64,60,38,115,5,31,42,51,0,0,31,36,39
12078,96,50,180,97,20,105,8,136,111,47,31,93,93,53,279,3,43,75,125,6,0,83,72,97
12079,107,41,190,68,40,151,59,170,158,11,29,198,137,60,242,10,65,171,158,18,0,73,176,147
12080,141,65,134,76,36,113,53,143,156,17,44,138,140,71,290,4,47,122,176,34,0,62,99,89
12081,76,32,82,52,11,99,14,140,105,7,27,66,110,51,229,10,46,106,105,6,0,41,80,103
12082,104,60,155,71,13,134,61,133,120,48,32,147,117,88,279,7,44,126,144,16,0,90,76,121
12083,84,36,115,74,10,83,14,141,84,26,22,94,66,70,172,10,33,49,102,0,0,74,22,83
12084,55,10,71,22,10,53,33,56,49,19,16,88,61,38,95,5,26,54,71,4,0,30,38,38
12085,127,45,148,75,18,42,14,100,114,17,19,87,100,70,281,9,54,151,156,0,0,57,62,114
12086,189,56,263,149,39,123,15,144,204,23,23,150,127,154,438,7,63,172,267,0,0,109,210,201
12087,85,47,206,86,18,72,16,140,123,46,13,48,102,77,282,7,51,89,204,8,0,104,81,100
12088,90,40,79,46,22,42,36,156,81,16,27,127,63,61,196,8,47,102,142,20,0,60,96,69
12089,73,33,98,32,11,68,36,64,82,27,24,85,110,37,146,15,30,98,104,0,0,33,41,71
12090,85,18,189,90,11,54,17,103,115,14,7,103,84,52,257,1,36,87,151,4,0,35,81,92
12091,116,52,278,106,23,103,14,141,98,43,9,104,76,38,313,11,49,102,277,0,0,89,109,66
12092,134,64,297,107,0,68,18,174,137,37,4,127,75,50,445,2,87,40,335,6,0,90,143,143
12093,79,14,136,66,3,42,20,87,36,11,12,83,82,61,203,7,44,52,120,12,0,51,75,96
12094,184,38,328,129,30,135,26,236,192,29,29,192,149,106,463,13,32,89,309,34,0,91,97,180
12095,114,32,162,69,24,84,27,91,106,30,22,113,145,64,215,7,53,136,160,6,0,81,112,117
12096,67,25,133,39,18,75,10,93,65,11,26,79,76,55,135,3,40,55,94,2,0,29,36,104
12097,118,35,180,67,20,101,37,183,95,57,29,100,90,70,278,5,44,86,139,2,0,95,148,117
12098,97,54,174,75,19,68,21,116,114,34,8,68,120,77,253,3,25,93,151,13,0,55,84,111
12099,82,48,114,51,31,95,43,102,97,41,32,87,94,100,223,6,42,78,126,4,0,81,50,64
12100,67,49,135,72,18,110,37,120,94,41,12,114,124,55,224,5,66,92,129,5,0,72,133,90
12101,49,33,192,101,11,41,3,156,117,36,7,78,94,95,336,8,82,68,220,14,0,85,69,86
12102,61,4,89,52,6,53,15,86,65,7,11,47,60,39,97,2,25,41,75,0,0,47,38,76
12103,38,16,144,47,4,38,6,80,53,11,6,32,64,50,157,8,35,41,102,0,0,46,30,74
12104,186,50,209,66,18,128,22,183,196,20,50,158,154,91,382,9,38,184,211,20,0,63,112,138
12105,42,35,125,65,12,33,10,101,86,13,15,55,77,41,179,6,32,46,114,2,0,59,34,84
12106,85,20,127,59,9,76,17,113,34,16,29,106,77,33,218,9,42,79,202,4,0,53,62,85
12107,51,13,75,37,3,32,25,34,48,21,16,58,45,37,119,4,14,87,60,0,0,37,18,46
12108,154,18,216,135,23,65,22,174,152,80,7,106,90,78,317,6,76,76,225,6,0,135,125,186
12109,69,23,115,66,10,58,5,79,30,1,14,45,69,36,179,10,19,33,112,12,0,49,15,84
12110,58,30,74,41,13,59,23,75,54,22,24,68,83,43,145,8,10,98,84,20,0,62,59,47
12111,167,59,135,95,23,122,57,147,115,44,33,152,116,59,270,3,25,142,153,4,0,90,157,94
12112,64,14,154,63,6,63,20,117,65,5,14,92,100,53,156,6,32,88,128,10,0,66,53,94
12113,123,35,154,76,9,93,27,130,25,8,13,84,94,57,220,3,19,118,140,2,0,69,124,90
12114,140,36,282,169,40,90,28,175,172,8,11,152,117,118,423,6,109,74,245,4,0,133,119,181
12115,114,41,194,108,18,115,25,162,96,25,47,110,83,96,323,10,49,97,193,10,0,104,126,129
12116,64,7,195,78,21,68,6,108,75,6,41,61,98,22,286,4,58,75,146,8,0,39,58,140
12117,153,14,314,98,12,69,5,153,85,24,24,95,64,86,357,3,16,29,417,4,0,80,93,142
12118,35,27,77,34,7,41,21,69,56,14,21,55,39,45,111,8,24,67,87,0,0,24,51,70
12119,73,27,142,56,9,104,40,116,112,37,32,109,90,29,200,10,24,95,108,12,0,49,80,79
12120,121,38,142,83,14,67,5,140,91,17,14,75,68,57,229,6,36,73,203,6,0,76,5,122
12121,86,47,140,57,16,103,95,176,134,22,49,148,107,57,226,3,36,107,108,18,0,64,124,80
12122,93,46,160,93,14,88,60,141,117,27,41,130,142,85,185,14,66,131,157,24,0,90,102,96
12123,80,16,186,47,16,32,21,84,62,20,6,49,73,16,180,2,35,40,155,2,0,47,79,72
12124,72,28,151,107,22,97,14,127,137,30,1,85,92,68,251,6,87,69,151,2,0,66,90,99
12125,98,27,163,98,22,85,42,163,129,42,15,117,117,46,285,8,49,69,165,10,0,95,134,115
12126,79,40,101,42,15,69,64,107,63,44,36,90,93,50,164,2,27,88,108,8,0,61,67,41
12127,74,28,121,67,12,56,19,79,71,27,13,69,63,59,187,2,47,68,132,0,0,83,51,68
12128,123,50,201,85,23,148,51,183,128,3,31,164,163,88,319,3,87,137,202,8,0,90,172,103
12129,89,36,253,91,27,100,6,114,112,30,15,111,115,53,370,6,69,55,266,10,0,124,120,153
12130,66,21,98,34,9,37,43,60,93,22,17,78,75,36,148,1,29,70,87,10,0,22,31,59
12131,119,75,219,86,20,120,86,191,131,63,47,180,173,72,235,14,68,163,192,31,0,92,136,130
12132,86,10,169,61,1,58,13,107,43,10,6,42,64,37,112,3,21,32,118,0,0,63,51,106
12133,182,54,308,121,27,107,15,161,134,13,29,127,124,112,456,4,71,127,299,16,0,124,120,193
12134,156,63,259,76,15,127,100,134,190,61,30,174,191,84,282,5,88,144,190,8,0,82,104,132
12135,132,51,168,91,30,132,48,206,106,36,39,129,3,95,310,21,61,130,191,14,0,100,171,112
12136,149,16,138,58,13,97,17,155,108,32,13,64,122,67,260,11,38,91,118,2,0,96,130,74
12137,89,33,239,117,18,76,7,62,104,13,4,121,69,53,373,4,73,40,325,8,0,115,117,164
12138,111,44,132,84,25,57,14,84,85,31,5,71,61,51,222,2,39,49,154,0,0,40,91,143
12139,112,38,177,52,25,80,4,144,82,27,11,93,107,58,281,1,41,43,262,0,0,74,134,118
12140,74,27,127,89,27,60,2,87,46,2,11,71,94,51,220,3,49,71,114,6,0,64,82,104
12141,85,21,182,29,14,37,1,70,99,7,4,51,50,7,194,2,51,29,239,6,0,77,28,99
12142,141,45,312,102,53,32,11,139,128,0,7,129,91,87,268,12,54,66,292,10,0,79,120,138
12143,94,51,135,73,11,55,21,151,32,3,23,116,113,70,247,6,59,92,132,10,0,100,94,80
12144,112,35,201,47,14,84,54,113,92,14,28,134,119,49,185,14,51,103,145,2,0,55,79,72
12145,94,41,142,70,15,100,14,141,46,59,16,137,102,62,241,7,59,47,233,8,0,67,131,116
12146,132,44,181,98,14,130,100,167,162,60,36,165,179,94,333,3,63,113,221,16,0,67,116,131
12147,80,8,158,79,21,70,14,100,52,9,12,50,44,57,226,7,54,42,167,4,0,79,125,106
12148,66,20,123,41,19,82,66,113,84,21,11,87,90,43,195,6,46,82,149,9,0,35,106,105
12149,65,14,142,47,7,36,14,94,74,23,8,56,78,31,119,6,22,18,99,0,0,38,57,81
12150,26,14,153,55,1,15,0,101,39,24,0,23,50,31,186,0,27,17,104,2,0,75,47,119
12151,72,31,226,71,15,77,13,92,113,15,19,105,99,63,285,3,76,94,225,4,0,59,95,84
12152,50,18,95,63,11,57,9,56,57,5,5,61,54,26,129,0,31,33,46,2,0,45,29,72
12153,178,56,416,159,38,136,68,303,287,82,27,163,175,131,479,7,114,184,334,11,0,193,327,254
12154,38,5,58,47,2,51,3,85,34,5,9,24,44,29,165,6,58,27,108,2,0,46,94,79
12155,127,64,197,113,20,163,65,262,195,80,20,187,153,103,349,4,90,168,197,12,0,140,246,50
12156,144,42,221,81,13,91,57,161,108,19,27,103,150,90,308,10,51,107,204,0,0,50,83,158
12157,65,48,147,57,17,89,96,132,112,34,36,137,120,78,225,10,54,94,153,13,0,75,104,95
12158,122,34,177,91,17,48,21,180,83,20,9,95,98,69,316,8,30,69,146,12,0,102,89,117
12159,156,51,181,125,27,107,18,163,161,38,20,133,154,113,288,7,68,96,192,0,0,114,103,132
12160,49,11,66,31,6,52,13,80,42,12,21,63,76,39,158,3,21,65,94,4,0,42,18,63
12161,184,46,371,143,34,180,36,355,147,59,43,139,233,149,547,20,109,122,298,10,0,174,231,215
12162,51,12,247,18,0,27,0,71,38,0,0,47,21,33,149,1,15,17,144,2,0,41,33,98
12163,99,41,125,77,15,102,96,160,116,64,69,178,113,79,257,3,55,135,122,10,0,85,144,128
12164,198,86,184,126,37,212,172,281,162,79,104,215,211,86,359,9,92,184,258,10,0,161,229,145
12165,62,33,123,48,12,62,79,98,102,20,19,112,111,53,211,8,31,83,92,2,0,78,72,48
12166,86,45,193,55,19,89,35,122,105,21,17,98,136,83,296,10,45,114,210,0,0,72,80,97
12167,104,27,142,60,24,65,19,117,99,25,20,92,97,56,193,12,22,42,128,4,0,86,59,79
12168,86,37,88,36,16,88,30,143,85,21,3,81,90,61,252,3,48,56,138,4,0,65,103,99
12169,136,33,180,79,26,93,56,116,135,25,21,154,126,90,270,9,46,89,139,16,0,68,123,108
12170,93,34,126,88,11,80,30,147,83,20,14,116,100,53,229,30,38,70,126,2,0,61,47,101
12171,278,96,545,228,39,214,138,478,263,129,36,258,384,155,741,16,122,179,360,34,0,131,367,282
12172,99,41,179,86,14,96,27,166,137,32,21,126,127,87,288,4,73,67,208,6,0,70,110,100
12173,123,62,133,62,26,108,121,161,139,0,61,157,150,60,267,4,70,176,158,14,0,90,121,98
12174,103,47,171,80,6,97,41,126,111,24,27,115,122,70,251,7,31,80,143,2,0,74,44,99
12175,40,15,94,47,2,33,8,77,39,32,3,22,67,29,88,1,44,205,135,2,0,23,65,28
12176,97,8,135,46,9,42,50,117,106,18,8,86,49,43,197,0,25,141,116,2,0,62,58,65
12177,193,41,432,115,27,146,12,206,187,22,29,149,168,64,485,12,81,230,343,40,0,177,184,202
12178,116,57,157,90,13,100,25,143,80,40,22,95,140,76,287,2,54,204,156,18,0,113,164,103
12179,54,22,110,47,14,63,50,80,68,23,19,79,74,48,169,8,32,88,83,18,0,40,49,55
12180,65,16,158,66,26,14,2,34,47,0,5,43,51,37,203,5,29,36,104,4,0,38,58,56
12181,101,47,131,64,15,94,91,111,93,44,11,119,98,57,204,4,66,164,125,6,0,82,119,63
12182,94,36,124,66,21,81,25,183,128,46,25,112,111,63,256,11,50,69,179,0,0,99,124,111
12183,135,35,242,129,22,84,23,188,128,28,25,114,175,111,365,11,61,52,206,11,0,137,95,74
12184,79,22,103,53,16,26,9,100,70,0,2,57,90,42,132,6,28,40,110,2,0,41,17,73
12185,122,40,344,96,23,117,31,164,109,44,20,168,142,38,383,19,35,30,324,10,0,96,109,124
12186,95,37,87,49,14,71,46,79,63,22,28,95,83,49,197,10,35,83,86,0,0,48,58,76
12187,45,17,89,29,10,49,41,71,70,8,29,77,74,29,159,0,12,11,76,16,0,30,47,29
12188,191,87,267,125,26,159,53,289,174,75,47,182,143,87,380,20,96,132,289,35,0,107,193,179
12189,75,32,100,65,20,94,18,156,88,18,19,98,91,75,215,8,31,56,125,8,0,55,83,91
12190,76,59,117,37,26,78,70,84,95,30,14,113,88,45,235,11,68,126,136,16,0,58,99,69
12191,94,36,96,76,27,56,14,99,105,11,17,77,109,64,168,0,57,65,138,10,0,53,80,70
12192,80,36,96,51,16,47,101,107,94,43,40,89,93,41,185,6,51,124,99,4,0,53,32,60
12193,67,57,118,90,5,91,93,180,94,41,44,115,136,53,229,6,48,141,132,17,0,69,85,63
12194,58,43,88,59,11,86,79,94,68,30,31,107,110,63,162,6,35,74,94,12,0,59,96,54
12195,129,21,193,101,26,83,5,112,103,5,11,79,60,61,284,3,37,32,169,8,0,80,136,126
12196,51,12,151,45,6,63,2,60,38,2,11,51,47,39,190,10,15,35,91,8,0,19,52,62
12197,144,72,340,81,17,134,24,252,170,66,49,218,206,107,448,10,79,154,276,14,0,126,203,129
12198,73,22,88,54,9,43,67,139,90,15,15,97,108,42,161,1,20,116,111,10,0,28,58,73
12199,114,32,128,79,13,86,35,117,75,26,22,72,77,58,218,10,35,76,128,4,0,55,42,109
12200,120,28,156,76,17,90,64,164,104,31,32,127,129,74,269,5,54,107,157,12,0,72,136,129
12201,66,33,116,57,13,87,84,128,96,45,31,108,91,38,319,8,38,119,170,16,0,94,94,80
12202,133,27,195,91,20,83,47,139,122,35,5,99,72,52,250,4,68,82,164,0,0,87,158,103
12203,90,31,159,73,9,73,23,135,66,10,19,70,94,58,199,7,25,41,86,2,0,42,67,99
12204,147,60,148,56,28,111,59,166,152,28,46,173,124,82,280,7,76,166,141,12,0,91,46,52
12205,69,49,186,48,17,110,80,145,118,56,35,129,154,63,244,3,61,94,164,6,0,119,149,115
12206,88,42,142,76,25,75,41,140,64,39,25,96,33,58,211,10,42,55,148,10,0,82,67,105
12207,58,26,88,23,1,63,75,75,38,8,24,90,39,46,159,9,53,62,73,6,0,57,19,62
12208,170,81,355,109,16,124,23,231,158,39,18,129,142,100,423,15,100,98,262,19,0,121,126,170
12209,104,22,202,104,8,60,10,98,74,11,4,65,54,58,278,6,82,41,169,2,0,46,108,111
12210,110,13,151,69,4,48,19,104,83,3,11,63,52,72,204,2,76,40,169,4,0,74,100,111
12211,93,44,154,73,19,65,61,194,76,30,27,95,71,34,258,21,44,75,173,28,0,42,109,91
12212,56,15,126,60,7,72,25,84,93,6,16,81,79,53,189,0,26,59,106,2,0,60,50,67
12213,85,23,115,27,8,23,49,121,76,13,11,89,98,12,175,4,30,82,56,6,0,6,43,49
12214,84,29,131,68,16,69,47,80,48,12,12,97,52,55,148,3,30,102,111,4,0,56,77,83
12215,71,19,226,83,13,93,41,93,127,72,5,97,130,61,229,6,55,52,194,4,0,81,160,126
12216,118,29,199,63,24,54,33,147,77,53,16,81,104,42,156,5,54,43,190,2,0,81,117,74
12217,82,32,132,67,15,86,81,132,130,52,26,104,120,66,231,3,22,103,125,0,0,66,101,102
12218,72,20,108,30,8,32,16,37,57,7,6,55,53,42,133,0,23,47,65,2,0,46,40,45
12219,62,14,264,79,21,40,10,69,97,13,15,54,50,36,246,7,45,26,207,0,0,82,27,86
12220,94,43,154,64,22,88,13,128,60,7,37,110,60,75,211,8,34,147,141,10,0,70,21,92
12221,79,0,127,46,0,63,0,128,119,44,9,97,52,61,302,2,9,144,17,0,0,59,122,135
12222,70,23,82,37,11,66,60,61,69,18,10,65,49,53,117,6,17,76,65,14,0,33,70,36
12223,114,51,176,104,22,70,30,125,164,13,23,124,98,83,320,3,35,218,177,0,0,77,54,120
12224,85,30,145,31,7,105,23,109,90,8,15,124,105,52,188,7,38,77,117,6,0,55,82,76
12225,67,21,67,30,7,47,50,66,72,33,22,87,52,43,96,8,16,56,54,6,0,36,43,54
12226,76,32,101,41,12,71,42,75,54,15,10,68,48,56,145,3,29,55,88,2,0,45,82,49
12227,61,14,105,61,15,50,5,110,16,3,11,73,74,60,123,1,33,35,83,2,0,65,52,85
12228,85,36,96,55,29,72,51,140,105,49,27,115,80,62,184,14,57,80,114,6,0,52,144,93
12229,102,23,187,33,28,50,11,140,94,40,7,65,81,27,302,3,56,41,209,0,0,89,72,81
12230,57,45,76,56,17,79,83,169,89,23,30,132,98,50,192,16,44,104,114,8,0,60,101,87
12231,91,46,144,38,13,75,99,142,73,25,50,105,108,68,249,4,44,113,159,10,0,68,113,87
12232,58,27,89,41,12,72,63,60,48,27,18,90,100,42,153,3,40,77,107,24,0,65,82,64
12233,76,26,129,87,19,53,4,142,70,4,9,77,49,35,257,27,53,25,205,4,0,77,79,118
12234,97,25,136,58,6,62,22,124,73,31,31,117,100,63,208,12,30,76,141,0,0,57,54,65
12235,108,5,183,121,18,27,11,92,70,25,3,46,30,46,239,3,86,53,160,2,0,65,85,109
12236,112,14,253,109,8,70,2,152,60,5,5,68,41,88,269,14,95,33,68,0,0,74,112,164
12237,72,24,84,36,9,50,54,68,57,17,23,97,57,45,140,10,39,92,87,12,0,40,54,78
12238,53,28,104,53,21,56,74,90,80,39,17,107,76,45,210,19,50,95,93,10,0,51,58,72
12239,71,21,154,47,14,37,20,147,95,24,5,85,80,42,273,4,46,96,149,2,0,91,50,114
12240,65,34,182,61,13,58,36,86,137,0,0,61,87,41,195,2,45,66,59,0,0,40,49,89
12241,78,39,154,71,16,108,82,120,91,65,44,152,113,76,247,4,46,132,150,2,0,110,109,89
12242,84,41,192,121,19,51,4,109,127,4,11,95,100,67,378,15,58,67,148,6,0,66,68,139
12243,89,27,85,55,16,70,70,150,91,33,19,91,95,57,209,3,37,89,112,4,0,72,28,84
12244,91,72,186,89,35,117,136,131,156,53,42,164,150,77,275,9,67,149,191,24,0,70,140,119
12245,60,31,172,66,17,51,8,74,71,11,10,77,89,76,260,5,56,28,146,4,0,85,22,104
12246,172,14,179,94,22,138,23,148,162,14,44,197,83,85,249,5,71,106,184,16,0,91,164,99
12247,139,60,228,115,27,122,82,198,189,64,28,175,150,94,324,24,56,164,215,10,0,74,116,159
12248,120,29,144,79,2,72,18,140,79,33,30,123,104,63,244,12,54,109,163,10,0,73,68,66
12249,48,26,69,47,11,36,49,67,33,17,12,72,57,26,116,6,24,80,67,28,0,32,27,41
12250,101,40,95,58,22,73,46,112,91,21,15,87,56,46,177,11,42,67,102,14,0,41,67,84
12251,75,22,144,82,7,64,2,109,70,16,17,74,81,68,241,8,26,54,210,2,0,43,81,91
12252,79,22,140,73,13,53,11,122,46,29,8,9,90,61,224,5,56,54,141,0,0,64,57,105
12253,96,32,233,118,38,115,19,151,104,8,28,170,107,124,402,9,51,37,218,10,0,97,129,182
12254,152,45,190,85,20,86,74,174,96,47,41,129,122,87,279,12,37,130,165,4,0,110,211,112
12255,147,52,251,94,19,98,10,210,80,2,20,133,121,90,478,2,24,155,258,2,0,101,146,171
12256,45,15,96,39,11,36,3,64,72,29,14,55,104,30,170,3,32,37,89,0,0,48,53,103
12257,92,29,132,50,15,44,17,99,41,19,15,85,62,53,212,6,52,56,98,8,0,58,66,84
12258,130,27,210,97,12,76,29,149,153,44,5,118,155,78,306,11,59,109,105,8,0,87,112,79
12259,90,21,146,72,10,36,35,129,94,13,4,104,67,56,278,14,81,43,210,4,0,71,113,57
12260,78,43,105,43,20,83,81,162,98,48,22,110,111,39,190,8,30,64,93,0,0,62,68,71
12261,39,8,49,54,12,36,7,63,48,13,2,45,21,30,160,0,71,24,115,0,0,50,49,76
12262,71,13,100,55,5,23,11,43,45,2,6,38,52,32,140,2,22,29,87,4,0,24,32,73
12263,102,26,144,84,19,62,50,114,90,21,9,103,114,28,226,2,53,66,110,6,0,55,27,85
12264,88,29,115,56,8,80,23,105,69,7,10,89,87,52,209,4,38,58,113,18,0,44,72,33
12265,97,24,163,98,9,31,11,130,74,11,5,77,52,41,283,4,46,25,124,2,0,50,36,135
12266,72,14,84,54,6,35,14,79,55,9,13,67,52,50,138,5,26,24,80,10,0,54,73,78
12267,62,32,108,53,17,74,61,73,93,25,3,72,95,41,173,2,33,68,80,6,0,61,92,47
12268,137,25,189,127,30,64,21,225,139,52,18,122,194,76,300,7,90,86,235,2,0,113,134,179
12269,96,33,108,53,16,60,49,81,85,26,10,76,93,63,171,4,44,63,77,2,0,54,49,96
12270,194,109,291,152,24,181,116,253,226,43,58,220,262,121,492,7,75,242,275,44,0,167,200,186
12271,78,48,144,54,19,89,88,110,87,36,43,116,104,39,242,3,53,165,120,20,0,59,65,76
12272,187,73,259,138,31,164,124,272,240,74,47,241,191,128,401,13,88,229,219,14,0,116,252,189
12273,111,49,186,67,19,61,11,80,93,17,19,113,125,82,254,9,55,93,145,14,0,103,66,126
12274,75,32,118,46,0,50,29,100,74,24,19,67,80,41,129,1,28,87,106,6,0,44,57,74
12275,108,16,181,87,21,82,14,163,74,10,15,65,82,70,213,5,22,49,133,2,0,53,88,128
12276,119,43,132,53,12,68,103,104,113,22,22,126,135,97,212,8,63,116,157,20,0,84,89,105
12277,87,38,81,29,8,45,38,120,82,9,29,52,124,23,197,9,29,78,50,2,0,42,109,74
12278,100,26,105,40,15,53,58,98,60,21,24,93,91,55,166,8,34,75,94,2,0,46,68,83
12279,106,20,201,103,6,58,24,163,100,36,3,45,84,53,253,1,48,31,191,2,0,87,122,115
12280,76,35,122,71,11,69,5,88,70,9,14,70,89,44,143,4,46,67,110,4,0,54,62,83
12281,60,27,201,63,14,101,21,115,76,14,14,80,71,90,254,3,26,46,159,2,0,84,56,109
12282,77,34,120,51,18,49,35,90,63,19,35,66,124,56,165,2,37,88,96,14,0,46,84,51
12283,142,64,128,74,11,127,97,154,137,28,50,183,147,98,272,22,49,128,188,8,0,93,114,130
12284,94,28,205,79,16,58,14,156,42,20,14,111,113,62,209,8,16,52,165,2,0,48,40,102
12285,85,20,132,53,18,59,26,74,81,24,23,60,97,51,201,2,37,54,120,4,0,81,50,74
12286,77,29,119,52,17,61,23,80,55,10,6,94,83,41,204,5,18,46,180,4,0,49,47,74
12287,91,23,233,132,28,59,47,153,111,79,3,149,61,47,309,6,92,76,165,0,0,111,151,154
12288,52,23,62,52,9,79,45,89,83,11,14,79,90,6,107,7,22,80,97,0,0,36,37,53
12289,151,79,252,119,35,167,86,255,168,79,44,180,141,95,340,22,66,181,169,20,0,125,142,145
12290,64,9,77,46,17,20,34,90,83,7,20,34,97,31,156,3,25,50,105,0,0,34,30,92
12291,44,4,125,43,5,39,0,57,26,0,10,35,34,21,134,1,25,38,85,8,0,22,37,66
12292,98,27,192,81,19,48,10,127,122,29,7,89,60,59,246,12,51,76,149,4,0,103,76,103
12293,83,53,206,93,5,115,131,187,148,44,55,165,156,79,296,5,62,165,169,11,0,69,157,114
12294,140,58,174,93,40,96,108,225,149,27,47,200,164,101,351,14,89,192,198,20,0,89,198,140
12295,109,19,189,86,7,68,3,129,53,10,6,60,60,79,156,7,42,28,176,4,0,52,17,131
12296,21,2,306,89,7,25,1,75,51,10,3,38,13,27,289,2,42,210,229,3,0,52,39,83
12297,68,10,184,71,7,34,2,79,61,2,5,50,37,35,193,4,70,85,115,0,0,54,84,94
12298,193,89,262,151,39,199,73,317,234,99,67,250,223,91,457,14,95,336,272,16,0,111,217,222
12299,49,20,101,40,11,54,18,88,70,12,12,50,66,55,174,2,41,116,108,0,0,45,68,91
12300,73,31,111,45,7,56,54,41,83,26,21,95,100,44,103,7,29,95,100,4,0,42,66,40
12301,124,27,253,83,22,102,13,147,128,4,10,98,40,75,357,8,41,209,266,11,0,82,93,150
12302,60,8,99,59,12,53,6,93,37,0,7,61,55,17,182,11,20,137,118,2,0,12,32,71
12303,78,29,179,80,20,56,40,139,98,48,13,85,62,35,280,6,44,170,151,0,0,91,71,104
12304,163,43,308,97,36,84,8,209,157,44,6,68,85,93,433,6,77,212,329,4,0,123,110,195
12305,161,54,204,107,21,37,98,218,206,56,34,203,159,81,299,23,77,208,193,21,0,95,173,97
12306,82,13,181,47,9,50,3,120,41,8,5,52,26,55,167,5,40,34,127,2,0,64,31,94
12307,41,34,90,47,6,47,2,43,42,1,2,68,43,31,151,1,24,22,123,2,0,46,48,84
